dates,nzd0104-0000,nzd0104-0001,nzd0104-0002,nzd0104-0003,nzd0104-0004,nzd0104-0005,nzd0104-0006,nzd0104-0007,nzd0104-0008,nzd0104-0009,nzd0104-0010,nzd0104-0011,nzd0104-0012,nzd0104-0013,nzd0104-0014,nzd0104-0015,nzd0104-0016,nzd0104-0017,nzd0104-0018,nzd0104-0019,nzd0104-0020,nzd0104-0021,nzd0104-0022,nzd0104-0023,nzd0104-0024,nzd0104-0025,nzd0104-0026,nzd0104-0027,nzd0104-0028,nzd0104-0029,nzd0104-0030,nzd0104-0031,nzd0104-0032,nzd0104-0033,nzd0104-0034,nzd0104-0035,nzd0104-0036,nzd0104-0037,nzd0104-0038,nzd0104-0039,nzd0104-0040,nzd0104-0041,nzd0104-0042,nzd0104-0043,nzd0104-0044,nzd0104-0045,nzd0104-0046,nzd0104-0047,nzd0104-0048,nzd0104-0049,nzd0104-0050,nzd0104-0051,nzd0104-0052,nzd0104-0053,nzd0104-0054,nzd0104-0055,nzd0104-0056,nzd0104-0057,nzd0104-0058,nzd0104-0059,nzd0104-0060,nzd0104-0061,nzd0104-0062,nzd0104-0063,nzd0104-0064,nzd0104-0065,nzd0104-0066,nzd0104-0067,nzd0104-0068,nzd0104-0069,nzd0104-0070,nzd0104-0071,nzd0104-0072,nzd0104-0073,nzd0104-0074,nzd0104-0075,nzd0104-0076,nzd0104-0077,nzd0104-0078,nzd0104-0079,nzd0104-0080,nzd0104-0081,nzd0104-0082,nzd0104-0083,nzd0104-0084,nzd0104-0085,nzd0104-0086,nzd0104-0087,nzd0104-0088,nzd0104-0089,nzd0104-0090,nzd0104-0091,nzd0104-0092,nzd0104-0093,nzd0104-0094,satname,average value
2017-05-07 22:14:16+00:00,,379.14,368.07,356.14,352.3633333,355.1714286,344.8233333,336.8814286,335.54,353.3088889,361.3888889,365.5188889,,,,369.5288889,358.8488889,361.6963636,364.2184615,363.0184615,360.3066667,361.3784615,353.1766667,342.4666667,342.7763636,342.2884615,349.9184615,,,362.6766667,362.2963636,365.1366667,364.4366667,365.8766667,365.1766667,358.9484615,359.9884615,354.1166667,346.0363636,340.4763636,338.1757143,,,354.2463636,365.9063636,360.2463636,360.5966667,354.0563636,352.0063636,371.8663636,365.43,357.6288889,361.8588889,360.96,,354.0163636,346.25,345.97,346.3988889,354.8863636,347.2963636,349.6388889,349.6988889,342.7863636,345.4066667,339.72,,,358.4163636,357.57,361.4763636,358.3463636,359.2614286,356.2088889,363.03,354.7988889,349.6514286,340.64,,,340.8788889,349.6363636,350.3957143,355.2466667,353.1888889,353.3088889,356.9188889,374.8166667,363.18,364.2988889,,,383.7833333,382.58,398.03,L7,
2017-05-31 22:11:25+00:00,,,,,,,,,,,,380.6755556,378.5755556,,,,,,374.3361538,367.6261538,369.5366667,373.0261538,359.4566667,365.5466667,360.2354545,363.5761538,374.9761538,371.7161538,374.0661538,375.1666667,374.5254545,377.7666667,380.9266667,378.1466667,377.3866667,377.5161538,377.4461538,371.9266667,366.7954545,358.9654545,351.1214286,,,,,,,,,,,,,,,,,,,,,,,,,352.21,356.7655556,369.48,362.4554545,367.17,357.8454545,365.4354545,366.4228571,374.8155556,367.44,359.2155556,365.8028571,352.75,346.2,345.97,346.9355556,344.5354545,355.3614286,349.3166667,357.4655556,353.1655556,360.1355556,356.5666667,,,,,,,,L8,
2017-06-08 22:14:24+00:00,,,,,,,,,,,,,,,,,,362.2509091,362.1284615,363.0084615,358.6933333,363.1084615,350.5233333,352.2833333,348.9109091,348.2784615,353.3784615,,,362.9033333,367.6709091,370.0333333,372.6433333,374.1433333,369.6933333,368.2484615,362.3284615,356.3133333,349.2109091,343.2609091,336.2842857,,,352.6809091,360.0109091,365.9609091,360.2133333,360.1209091,358.9509091,358.6209091,353.35,362.4144444,357.1944444,352.83,,,353.19,353.37,353.3744444,355.9809091,351.0209091,348.9544444,344.2644444,344.0609091,345.5133333,342.55,,,364.0709091,360.71,362.7609091,360.7209091,364.7185714,367.4644444,359.54,354.5244444,346.8085714,342.26,,,345.4444444,347.7709091,353.5942857,360.3533333,360.1244444,354.4844444,360.2244444,352.0533333,,,,,,,,L7,
2017-09-04 22:11:55+00:00,359.3685714,367.71,362.22,347.2,349.2233333,348.5585714,342.7833333,339.0285714,346.89,357.5922222,359.5422222,368.2522222,370.1722222,373.3822222,,,,357.95,362.1807692,362.5007692,366.1866667,367.9007692,,,,,361.8407692,365.9007692,365.4707692,364.4466667,364.95,368.8266667,369.8166667,370.6366667,367.8666667,367.9807692,364.8707692,358.5466667,353.91,346.61,348.3842857,350.96,354.16,356.36,354.72,360.5,359.7766667,353.45,355.43,359.64,365.21,358.2322222,362.6422222,356.56,359.4522222,354.88,352.87,346.61,353.1722222,348.4,352.59,347.9722222,355.1022222,348.68,352.3766667,343.65,351.4322222,358.77,354.96,353.44,346.99,351.68,341.8785714,352.3622222,350.16,355.1322222,346.0985714,341.09,338.84,333.46,338.6922222,338.19,349.1442857,354.5466667,359.9722222,366.3822222,366.3322222,373.1266667,365.23,360.8522222,362.67,354.3285714,358.8033333,367.31,456.38,L8,
2018-01-10 22:11:54+00:00,,,,,359.8933333,357.8585714,356.2333333,355.8985714,362.33,363.2722222,362.9522222,364.9422222,368.1222222,369.7722222,369.76,363.8922222,357.3522222,362.25,361.0507692,360.2907692,362.4266667,365.1407692,358.0766667,354.5866667,345.46,351.1207692,351.7507692,357.0007692,,,,,371.9666667,370.3066667,370.3266667,368.4907692,352.4207692,360.5666667,359.37,353.99,356.8042857,364.31,372.45,373.32,371.93,370.82,374.5966667,380.16,,,,,,389.08,,338.32,,339.41,350.7222222,367.17,366.93,367.3422222,365.1522222,371.68,366.3366667,356.89,358.9822222,371.67,362,357.58,362.97,362.03,358.6385714,359.0522222,356.83,357.1322222,354.9485714,355.54,347.58,343.56,344.3722222,350.14,360.0842857,369.5066667,363.9422222,369.7622222,382.3022222,384.0366667,392.71,397.0322222,391.21,382.1685714,400.4733333,415.64,453.03,L8,
2018-04-08 22:12:39+00:00,348.9128571,,,346.15,344.1333333,350.6528571,351.5433333,350.3728571,355.8,355.8922222,357.5922222,359.0322222,363.4622222,356.7822222,355.94,363.2922222,,,360.2446154,356.6746154,357.8666667,361.1446154,356.6866667,349.1566667,349.9290909,353.4846154,358.1546154,355.4946154,362.9346154,363.0666667,,,369.4066667,365.3766667,363.2866667,359.9646154,350.0946154,350.5066667,340.6690909,337.6090909,334.1014286,343.5790909,341.94,350.0890909,,352.4690909,355.5266667,353.2090909,357.9390909,361.4390909,362.48,360.9522222,360.9522222,355.12,347.2222222,343.5990909,,,349.4322222,353.6290909,346.1790909,352.4022222,345.1122222,342.2690909,344.0966667,342.45,344.6522222,352.47,,,366.3190909,354.7490909,347.4428571,354.6322222,348.68,348.0622222,344.6628571,341.34,335.46,336.71,,,347.7514286,357.1566667,355.2522222,353.3722222,359.5922222,360.5366667,358.07,363.4722222,360.15,355.2928571,,,414.53,L7,
2018-04-16 22:11:06+00:00,360.68,384.55,377.87,369.29,358.85,359.76,352.74,351.83,355.35,355.9233333,362.1333333,366.1833333,365.4133333,364.3133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.3663636,365.27,364.2863636,,,,,,,,,,,,,,,359.5433333,354.5063636,359.2463636,355.0533333,360.2433333,353.7463636,355.47,353.14,362.0933333,371.5,360.9663636,366.92,363.1963636,363.2063636,364.83,369.7233333,361.2,359.0733333,358.9,353.25,342.43,350.57,341.7233333,348.5963636,359.69,365.88,,,,,,,,,,,,L8,
2018-04-24 22:12:23+00:00,,379.07,358.88,357.44,,,359.85,357.1157143,359.18,360.5866667,358.3666667,360.1566667,360.1966667,357.7866667,,,,,,,,369.1646154,365.26,356.63,355.5545455,356.1946154,362.7946154,363.5046154,365.5146154,366.52,369.0045455,370.47,371.92,,,368.7546154,363.7046154,355.42,350.0745455,354.0945455,348.4328571,349.3545455,354.58,360.3945455,356.1345455,358.5345455,,,359.7845455,364.2245455,359.99,365.7966667,372.0866667,372.89,375.1966667,376.8145455,366.81,375.78,,,366.8045455,366.0866667,360.5866667,355.2345455,351.76,351.94,353.3966667,357.76,355.8145455,358.94,362.8445455,,373.6357143,389.2266667,365.57,363.4866667,339.6057143,336.33,346.71,357.93,351.3466667,355.1845455,359.9828571,,,376.2566667,387.7466667,,,,,,,,,L7,
2018-05-02 22:10:57+00:00,369.3371429,393.7,392.06,364.47,369.1266667,355.7671429,354.2866667,356.7471429,356.19,361.4677778,357.3377778,359.5977778,357.7177778,,,,,,,351.6276923,356.3533333,353.0576923,352.4333333,343.4133333,343.5854545,345.7176923,345.2876923,351.5276923,350.2376923,357.2633333,360.5454545,359.7133333,363.7433333,361.5033333,364.4033333,358.9376923,359.6576923,359.4733333,351.3854545,348.1254545,343.2485714,354.5054545,356.6,359.0554545,355.1054545,365.9954545,368.0333333,361.1454545,361.6454545,366.2754545,364.98,367.2777778,365.0377778,370.08,363.9477778,354.4654545,349.44,361.53,359.6777778,356.6854545,353.5154545,358.8977778,355.9277778,356.3654545,350.5633333,358.12,355.5377778,360.01,356.1954545,354.57,359.6654545,353.7654545,372.2871429,361.4277778,366.16,358.7177778,360.8971429,340.55,342.45,349.55,348.9677778,349.7554545,351.6185714,356.8533333,359.9177778,362.4477778,363.6177778,361.6633333,373.88,375.4977778,370.17,372.5571429,384.2166667,392.46,397.37,L8,
2018-05-18 22:10:46+00:00,379.3771429,414.63,409.24,393.13,377.6666667,377.9271429,367.7566667,,,,386.8844444,386.7544444,383.2744444,383.0344444,,,,,378.6584615,377.1784615,374.5233333,372.6584615,351.7133333,344.1833333,340.5036364,361.1784615,372.7184615,374.4384615,382.4084615,377.7433333,385.0936364,384.0433333,388.5533333,388.1033333,383.3433333,379.4484615,377.1484615,373.3533333,370.2936364,361.4036364,362.1485714,367.2736364,379.36,370.3736364,378.6136364,380.3536364,384.5633333,374.3236364,381.0136364,376.1236364,390.18,383.2744444,386.3544444,377.81,379.1544444,362.1336364,375.28,368.14,371.3544444,367.1736364,367.7436364,365.8344444,372.6344444,366.2836364,366.7933333,365.61,370.9244444,382.38,373.0536364,376.89,368.2536364,370.6536364,379.3871429,379.1144444,372.35,369.9544444,365.8371429,358.99,348.56,364.06,353.1344444,355.9236364,367.1785714,363.1433333,373.9544444,369.4444444,376.4744444,367.8433333,386.81,390.1244444,391.41,390.0071429,398.7866667,407.62,418.27,L8,
2018-07-05 22:10:54+00:00,,,,,,,,356.3557143,351.62,354.4477778,354.9977778,358.0077778,363.6277778,364.0677778,,,,,355.7507692,358.5307692,365.9333333,365.7807692,357.9733333,352.8933333,346.3545455,354.1407692,354.5007692,353.4307692,353.1507692,354.4533333,359.9445455,358.9433333,363.5033333,359.5833333,363.8633333,360.8607692,361.3007692,358.0933333,348.6945455,349.4345455,345.4928571,351.5245455,356.94,360.5445455,364.4245455,369.0845455,363.0933333,365.8145455,359.5645455,368.9145455,365.62,370.7277778,367.5377778,363.62,357.2777778,364.3045455,359.54,355.38,351.9877778,360.5045455,347.8145455,358.5277778,350.0177778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8,
2018-09-07 22:11:24+00:00,,,,,,,,,,,,,,,,,,354.1863636,354.3138462,353.8638462,353.64,356.3938462,351.33,345.65,343.2763636,344.6338462,347.8038462,350.6238462,350.8638462,350.73,348.2463636,353.31,352.97,354.66,359.24,357.6138462,357.1638462,348.3,339.5963636,335.1963636,331.5428571,333.2463636,335.4,336.0663636,342.9463636,352.1163636,340.77,346.8163636,350.6863636,350.7763636,352.07,358.93,350.14,344.87,351.4,343.0863636,339.35,339.08,360.69,372.4463636,363.0963636,359.12,356.79,356.8163636,358.25,348.74,340.56,346.47,339.9763636,339.55,358.5463636,362.3463636,357.7157143,368.04,370.49,372.88,359.4557143,334.18,368.91,359.39,345.31,351.7363636,361.6628571,371.28,358.79,354.32,357.47,372.91,363.96,,,,,,,L8,
2019-01-05 22:06:53+00:00,350.9414286,364.64,360.54,348.14,345.0366667,347.4014286,342.1466667,340.2414286,340.67,,,,375.7511111,375.3011111,376.94,370.6911111,369.1511111,365.8318182,350.1184615,352.2084615,349.1033333,352.2484615,348.7533333,340.6033333,,,,349.0184615,353.6084615,358.1433333,357.8818182,362.2433333,355.1833333,354.9733333,358.2433333,363.4084615,357.3884615,358.3833333,,,346.4957143,350.4418182,358.94,357.7918182,359.2618182,359.5918182,353.1533333,355.6618182,355.1518182,352.6818182,362.8,,,360.82,362.8311111,355.2918182,359.4,358.88,356.2611111,351.3518182,352.5818182,351.7711111,350.7811111,,,351.82,353.8411111,362.77,357.3518182,362.41,354.9918182,356.3418182,360.0514286,368.4111111,359.83,351.1311111,,351.86,350.98,347.5,346.4811111,348.0018182,350.1357143,355.8333333,354.4211111,357.1711111,357.8311111,,,370.7411111,362.85,,,,,L7,
2019-03-02 22:11:29+00:00,384.57,368.23,,,,,,,,,,,,,,,,,,,361.7033333,362.3915385,354.3633333,351.4133333,346.7909091,347.9115385,349.8315385,353.7715385,356.2615385,359.5933333,362.3709091,366.1233333,366.1133333,367.6733333,366.8833333,361.6915385,359.6915385,350.7533333,351.7109091,351.5209091,347.59,344.8209091,357.72,351.4909091,351.3609091,361.9709091,359.7733333,359.4809091,363.2809091,359.5309091,367.43,363.0311111,357.2511111,365.21,358.8911111,357.6909091,353.11,352.9,359.1011111,357.2409091,358.3709091,353.5111111,357.3611111,355.3609091,350.6533333,348.61,358.0211111,357.95,362.7509091,358.2,363.2309091,358.8609091,360.81,362.3211111,373.77,363.9511111,359.79,360.83,349.24,350.03,353.6511111,358.3309091,352.61,362.2533333,362.8911111,365.5511111,370.2811111,376.9033333,382.09,382.2111111,375.03,371.11,,,,L8,
2019-05-29 22:02:00+00:00,,,376.86,369.48,369.7766667,362.94,361.9966667,354.49,348.07,361.1444444,365.0844444,367.4344444,366.6144444,366.6744444,,,,,,360.7807692,359.2833333,365.3107692,356.8033333,354.7033333,352.6427273,350.5107692,352.6007692,349.5907692,354.9007692,,365.1627273,370.7933333,371.8533333,372.3533333,371.0533333,371.8407692,366.9807692,362.2633333,358.0527273,350.1627273,345.53,356.1827273,,,372.1327273,373.2127273,367.9733333,373.9827273,373.2027273,374.6727273,379.06,368.8244444,376.5944444,372.1,368.8444444,,370.78,369.92,371.2444444,375.2927273,372.0227273,366.1144444,363.8644444,359.5727273,352.5733333,351.75,365.1844444,,,365.81,369.2327273,368.6827273,359.07,375.0444444,377.48,373.9144444,367.87,363.56,367.57,,,359.5627273,379.2,375.5633333,380.2044444,387.7544444,393.2644444,397.5333333,387.82,,,,,,,L7,
2019-06-14 22:01:26+00:00,,367.37,366.46,358.53,,351.7685714,341.2266667,349.7885714,345.21,362.0144444,364.4844444,369.1744444,363.6144444,,,,,,,,,357.9961538,349.2533333,353.9133333,344.0963636,352.9561538,347.5061538,347.4461538,350.9061538,353.4033333,355.8963636,359.1833333,363.9533333,,,363.1561538,360.9761538,352.8633333,351.3563636,345.7263636,346.8642857,346.0463636,354.28,352.7763636,355.2363636,356.7163636,,,360.2163636,370.0163636,361.68,368.8044444,364.4044444,368.42,372.9044444,371.4663636,362.11,360.29,,,365.3763636,356.9644444,363.0644444,359.5763636,359.5533333,352.64,351.7844444,361.61,371.5863636,360.96,361.1263636,,358.6085714,376.2244444,374.39,376.7244444,365.8385714,363.12,362.39,365.78,344.0144444,354.7863636,360.7642857,,,,385.7344444,390.7833333,389.87,385.4844444,384.35,390.7585714,380.9666667,,,L7,
2019-06-22 22:11:40+00:00,,,,,,,,,,,,,,,,,,,,368.3161538,372.07,374.6961538,366.52,370.97,359.2827273,362.3461538,361.1361538,365.0061538,372.3261538,366.03,376.5927273,374.75,382.72,380.25,378.27,380.3561538,373.9761538,371.1,367.0927273,363.3327273,362.2057143,362.2527273,374.59,368.7327273,373.8227273,378.4827273,377.28,374.8227273,375.8727273,378.2827273,385.34,381.2933333,382.6433333,372.31,379.7733333,373.8927273,371.05,366.17,376.1833333,377.3027273,369.9127273,377.2433333,373.5333333,369.4827273,364.72,372.92,376.1933333,381.4,373.6127273,372.59,365.1027273,373.9527273,381.9614286,381.2933333,384.47,382.5833333,377.8814286,364.06,367.93,361.81,366.5933333,356.4527273,366.6257143,377.22,380.5433333,382.5833333,383.8233333,382.8,,,,,,,,L8,
2019-08-09 22:11:55+00:00,,,,,,,,,,,,,,,,,,351.0263636,351.1984615,348.9584615,348.3066667,354.5684615,345.6166667,346.4166667,338.3963636,340.9784615,343.7484615,346.8384615,353.9684615,352.7966667,359.4463636,362.0366667,364.5766667,362.9566667,355.9766667,355.7884615,350.2884615,345.3966667,342.8363636,335.9263636,344.9257143,344.5263636,354.72,356.9863636,356.2063636,354.8263636,361.6666667,361.0463636,357.5363636,356.3963636,362,367.4688889,357.1888889,357.37,360.0088889,358.8563636,354.14,350.35,356.9988889,361.1863636,355.5263636,351.9788889,352.1988889,347.8663636,351.3366667,351.75,354.9488889,375.45,363.7163636,361.03,363.6663636,363.4963636,361.1514286,378.8688889,377.62,369.2988889,363.1314286,358.01,351.8,348.81,351.8688889,357.4663636,367.0257143,370.8966667,364.1388889,372.0088889,380.6188889,382.2166667,,,,,,,,L8,
2019-11-21 21:54:43+00:00,370.5942857,366.56,,,354.5833333,363.2342857,356.5533333,349.3542857,352.1,358.8222222,357.6622222,352.1622222,356.0622222,357.9422222,355.92,353.1422222,341.3922222,,,344.6569231,351.6666667,357.2469231,351.9866667,344.6166667,341.6909091,342.3569231,344.1869231,344.0969231,351.0069231,349.3466667,352.9209091,,,358.0466667,353.8966667,359.4769231,352.9669231,352.6366667,343.7609091,342.9509091,345.7271429,347.4509091,352.58,352.3709091,355.1609091,,368.0966667,362.3609091,360.0409091,360.6209091,362.49,367.2922222,354.2422222,353.73,353.7622222,352.0309091,350.71,,,359.0109091,352.1709091,346.3322222,351.4522222,342.5609091,349.3666667,345.91,352.0322222,356.66,357.5809091,354.28,,359.1709091,356.9742857,365.0522222,366.37,359.1822222,346.1042857,348.83,344.3,340.66,337.1122222,341.5109091,,359.7566667,360.6222222,363.1522222,362.8622222,374.7066667,369.86,371.5622222,370.92,361.5642857,374.7433333,381.54,,L7,
2019-12-07 21:53:57+00:00,343.93,,,330.66,,,,,,,,,,,,348.4055556,,,,,,353.1646154,,,,,,,,,,,,,,,,,,,,,,348.0181818,,,,,,,,,,,,340.2281818,342.67,344.46,343.6555556,349.2881818,,,,,,343.42,,,349.2781818,,,,,,,,334.33,329.25,,,,,,,339.3455556,345.0155556,348.2255556,,,354.9755556,,,349.5433333,,,L7,
2019-12-31 22:12:02+00:00,381.8414286,398.37,383.99,374.46,375.67,379.6614286,375.17,373.6214286,374.29,378.15,381.36,380.23,385.69,384.78,382.76,384.77,375.88,367.2609091,369.9369231,367.3169231,375.48,376.0669231,368.58,370.45,360.9909091,360.0969231,363.4569231,366.7069231,371.6669231,373.25,379.3109091,378.77,383.51,377.87,375.16,371.2769231,367.6669231,368.9,359.8909091,362.2009091,356.0757143,360.4709091,371.72,362.3309091,,,,,,,,,,,,,,,368.18,366.8409091,359.0409091,362.08,362.89,360.6209091,361.83,367.42,362.82,379.05,365.2409091,370.73,362.9509091,,,,,,,,,,,,,,,,384.13,383.67,,,,,,,,L8,
2020-01-16 22:11:59+00:00,379.0471429,380.31,373.41,359.8,368.9533333,367.6671429,368.5433333,361.3471429,362.61,369.4155556,366.4255556,369.7755556,369.1755556,369.2555556,371.29,367.8755556,358.7555556,357.8945455,357.74,361,362.0966667,363.35,360.1466667,353.0666667,361.0945455,359.13,352.51,354.73,355.15,361.9866667,362.7145455,368.0366667,367.5066667,363.3366667,366.9866667,362.85,362.56,362.0466667,357.7545455,358.1045455,350.5485714,357.5645455,366.48,363.5345455,358.5845455,373.2045455,365.9366667,368.6645455,360.9145455,370.3445455,375.57,377.3955556,372.9855556,368.91,361.0455556,369.3945455,365.8,364.08,366.5455556,362.9645455,353.0045455,359.3555556,355.9355556,358.9645455,357.8366667,360.6,361.8555556,369.9,362.4845455,358.06,359.3145455,357.9245455,368.6271429,374.1955556,370.48,362.3155556,364.7271429,355.52,356.27,355.64,345.6855556,351.0545455,357.5285714,370.4966667,364.1255556,371.3655556,374.5055556,365.7666667,,,,,,,,L8,
2020-01-24 21:51:31+00:00,,,364.9,361.94,359.04,368.2771429,365.19,359.6571429,370.82,376.79,377.8,377.53,379.62,380.27,,,368.33,368.9818182,366.1530769,368.9830769,367.35,370.5230769,366.82,359.46,357.9418182,357.2330769,,,,,,,,,,,,,,,354.0585714,356.7118182,,,364.5318182,373.4518182,372.22,371.0118182,369.5518182,368.0718182,376.84,376,374.5,366.45,371.61,,364.21,361.6,375.96,360.5218182,362.5118182,358.04,356.47,358.4718182,355.62,358.18,355.24,,,369.35,360.3918182,365.5218182,368.5371429,373.95,373.44,372.75,369.2571429,354.74,358.9,,,352.3318182,358.0385714,370.44,369.22,376.32,367.99,372,375.62,375.2,374.94,,,,,L7,
2020-02-01 22:11:53+00:00,372.1157143,,,,,,,,,,,,,,,,,371.9072727,370.5376923,374.3376923,377.8,374.4076923,376.67,367.11,361.8172727,363.7176923,359.0676923,370.2776923,368.5876923,372.87,372.7772727,376.56,377.37,372.73,381.23,374.6876923,379.5376923,373.71,367.1472727,372.0272727,361.6528571,372.7072727,370.38,369.1872727,366.1572727,372.6372727,376.18,375.7372727,372.8772727,375.8172727,378.5,383.5533333,388.2133333,382.92,379.0033333,377.6572727,376.33,376.91,375.9833333,372.4372727,364.3972727,365.9733333,358.4633333,364.7772727,359.1,363.11,370.5233333,370.72,374.7672727,367.89,371.9872727,365.4472727,377.1557143,372.9633333,382.35,374.8733333,368.2857143,357.85,360.58,356.83,356.4033333,353.9672727,357.0328571,370.61,371.1933333,,,,,,,,,,,L8,
2020-02-09 21:50:42+00:00,367.5642857,384.3,372.45,362.02,371.37,369.3342857,367.14,367.8142857,,,372.6333333,375.5233333,373.7933333,375.3533333,374.56,375.0733333,372.3133333,361.8054545,368.6153846,368.5953846,368.5,370.1253846,365.09,,,358.4053846,352.1053846,363.4353846,364.4253846,369.74,371.7254545,372.16,376.2,370.23,374.61,367.6953846,372.9353846,,,363.9054545,363.3671429,363.4554545,375.29,367.9154545,367.6654545,370.4454545,374.57,371.6254545,366.7854545,371.3754545,,379.8533333,378.2333333,375.98,369.2333333,369.9154545,368.05,365.71,372.5533333,365.0654545,361.9254545,356.9433333,,,366.45,360.95,370.8033333,371.04,365.2554545,365.45,360.2154545,370.5154545,371.0642857,374.5433333,,,373.1042857,358.43,353.86,357.93,355.9733333,350.3954545,360.8371429,363.74,374.8333333,371.6633333,,,380.45,378.5533333,378.34,,,,,L7,
2020-02-25 21:49:52+00:00,371.1757143,396.06,381.04,376.07,380.4066667,381.7357143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.6672727,,379.8744444,382.2344444,381.6,374.6644444,378.1272727,374.06,370.71,387.6844444,374.8072727,373.9672727,368.7244444,,,363.1833333,362.62,364.9244444,368.02,366.1872727,376.23,366.5472727,371.8772727,380.1557143,381.0744444,,,373.4857143,361.89,356.36,362.04,359.1544444,356.5172727,363.5628571,371.5833333,385.1544444,378.2044444,,,378.26,379.0244444,376.49,381.2457143,,,,L7,
2020-04-21 22:11:21+00:00,365.7114286,367.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.15,384.4281818,376.8781818,381.2281818,386.47,380.6633333,379.4033333,382.46,385.4433333,384.1681818,379.21,374.47,372.9233333,368.9881818,366.0981818,364.6433333,364.0433333,362.5681818,364.35,362.35,367.4233333,373,374.0081818,370.97,374.9381818,372.6081818,377.4614286,381.4633333,382.95,,382.8014286,378.43,374.78,369.58,365.2733333,370.5581818,375.6257143,382.19,378.9933333,,,,,,,377.9914286,,,,L8,
2020-06-24 22:11:32+00:00,366.0614286,373.88,375.01,352.25,357.0633333,351.8714286,354.0033333,352.3514286,349.64,355.1455556,351.9355556,357.7055556,360.0655556,356.4455556,355.79,354.1755556,348.2455556,348.2536364,334.5038462,334.1538462,340.4966667,339.8138462,337.6566667,332.1266667,332.8636364,331.1438462,334.6938462,340.1738462,337.3438462,342.5366667,346.2036364,348.1066667,347.8166667,345.9966667,348.4466667,342.9838462,346.7238462,342.5466667,334.2936364,328.6136364,326.5057143,337.2236364,339.08,345.8236364,345.6536364,353.0436364,353.9666667,355.6336364,359.4136364,356.4536364,360.9,361.8955556,358.1755556,361.65,349.8255556,350.1136364,346.65,350.65,343.1855556,339.7236364,337.8036364,342.9155556,341.5655556,340.6436364,334.8566667,346.82,344.0655556,348.85,346.2836364,344.66,348.4736364,346.4736364,365.7214286,358.1955556,357.08,353.3155556,356.0614286,344.79,341.91,344.41,342.5555556,348.7436364,339.6357143,353.9566667,357.0955556,355.3955556,361.5955556,356.4866667,365.6,362.4555556,366.43,356.1914286,374.0533333,384.56,383.32,L8,
2020-07-02 21:42:25+00:00,,400.21,,,,,,,,,,,,,,,,,,365.2038462,369.7266667,373.2338462,364.0066667,,349.68,359.5138462,359.5838462,362.7938462,,,356.98,348.2566667,357.4866667,375.0266667,368.5066667,375.4338462,366.5338462,357.8366667,361.18,334.2,331.07,335.71,335.49,,354.48,383.33,358.9166667,362,356.25,358.5,381.52,373.3788889,363.5588889,355.48,352.5388889,,354.66,363,351.7088889,351.25,346.71,354.4388889,360.4488889,347.93,341.5366667,336.29,341.9488889,,347.3,350.18,355.34,,375.01,357.8988889,348.4,352.4288889,353.29,356.58,351,,346.1488889,379.82,370.38,374.0466667,362.6288889,370.0788889,373.8988889,380.5966667,,,,,,,,L7,
2020-07-26 22:11:44+00:00,370.2114286,390.47,380.86,376.3,368.2433333,373.2714286,,,,,,,,,,,,,,358.4923077,358.5766667,366.0623077,356.4366667,354.3566667,356.6072727,360.9623077,364.9823077,360.6523077,359.1223077,359.6466667,363.8572727,364.6766667,364.3366667,363.5966667,361.8566667,362.1523077,358.1123077,358.1266667,355.3672727,345.3372727,343.6157143,343.8672727,355.29,355.4072727,363.9472727,363.8772727,369.6466667,365.5072727,373.4472727,360.4172727,376.58,375.0522222,371.8022222,363.75,361.4022222,354.6872727,362.96,356.25,355.5522222,349.8872727,351.6672727,351.5922222,353.3122222,351.8372727,348.4366667,348.49,350.8522222,357.61,357.7172727,360.25,354.3672727,364.9672727,368.6114286,372.2522222,362.32,360.2922222,365.6314286,355.3,357.11,352.75,354.9522222,351.9172727,360.7357143,366.0966667,373.4022222,363.8822222,370.0522222,,,,,,,,,L8,
2020-08-27 22:11:56+00:00,,408.52,394.63,383.66,369.7466667,381.0671429,374.1366667,369.7171429,372.04,374.6411111,377.4511111,375.3011111,374.3111111,376.4811111,378.31,379.9111111,,371.2681818,366.9323077,368.9023077,369.6833333,373.0123077,368.8933333,359.5033333,357.2981818,357.3823077,364.4423077,366.7323077,369.4623077,368.6733333,371.1581818,370.6633333,373.3233333,383.4233333,376.6433333,367.8223077,364.2323077,364.5033333,354.2081818,350.4181818,341.4985714,340.7581818,353.86,351.2381818,350.2181818,367.6481818,370.0133333,355.6181818,368.2281818,371.0481818,380.92,383.9611111,364.9711111,366.62,384.4311111,365.7081818,349.7,355.6,356.4611111,351.6981818,375.3381818,386.9011111,385.5611111,392.2581818,367.6133333,349.34,353.0211111,356.33,355.6281818,355.69,342.6881818,378.6181818,371.2971429,356.4611111,355.35,353.0511111,365.5071429,371.12,355,341.72,346.6911111,352.5081818,366.3885714,382.7433333,382.9111111,372.3111111,388.0911111,390.3233333,386.89,383.0111111,389.15,383.0171429,386.9366667,410.92,,L8,
