dates,nzd0330-0000,nzd0330-0001,nzd0330-0002,nzd0330-0003,nzd0330-0004,nzd0330-0005,nzd0330-0006,nzd0330-0007,nzd0330-0008,nzd0330-0009,nzd0330-0010,nzd0330-0011,nzd0330-0012,nzd0330-0013,nzd0330-0014,nzd0330-0015,nzd0330-0016,nzd0330-0017,nzd0330-0018,nzd0330-0019,nzd0330-0020,nzd0330-0021,nzd0330-0022,nzd0330-0023,nzd0330-0024,nzd0330-0025,nzd0330-0026,nzd0330-0027,nzd0330-0041,nzd0330-0042,nzd0330-0043,nzd0330-0044,nzd0330-0045,nzd0330-0046,nzd0330-0047,nzd0330-0048,nzd0330-0049,nzd0330-0050,nzd0330-0051,nzd0330-0052,nzd0330-0053,nzd0330-0054,nzd0330-0055,nzd0330-0056,nzd0330-0057,nzd0330-0058,nzd0330-0059,nzd0330-0060,nzd0330-0061,nzd0330-0062,satname
2001-04-27 21:50:43+00:00,358.0233333,360.0127273,353.6861538,352.03,357.5427273,362.1827273,361.2027273,357.05,351.2961538,350.13,350.66,350.42,343.29,341.8,339.8433333,344.0633333,346.4933333,347.1,346.7627273,342.4527273,343.7927273,338.46,336.25,338.7661538,331.54,333.5327273,342.0327273,346.85,334.91,344.4714286,334.87,343.7314286,331.76,336.01,326.04,331.3014286,353.72,344.8814286,355.77,355.9,378.75,383.86,367.98,358.1,347.4314286,355.5,367.76,360.8514286,353.58,357.59,L7
2001-05-13 21:50:33+00:00,,353.4618182,348.6430769,351.14,345.5918182,352.4218182,350.7918182,345.3,339.1430769,336.75,338.24,337.83,331.39,331.02,326.04,323.69,333.03,337.12,338.6918182,336.8718182,336.9818182,334.07,328.46,325.4830769,324.73,323.7418182,330.0618182,335.85,331.28,335.2271429,328.01,334.8271429,325.21,329.3,320.84,323.8071429,345.32,339.9671429,344.16,340.15,367.17,371.77,354.22,350.18,338.2071429,348.37,355.99,355.6871429,341.8,345.73,L7
2001-05-22 21:44:42+00:00,,345.2227273,348.7453846,340.52,340.7527273,352.6827273,341.5327273,,341.9453846,341.17,335.71,329.7,332.98,326.44,321.9233333,326.8933333,334.3333333,334.84,331.2327273,335.4227273,335.9627273,335.19,328.96,329.5253846,325.58,325.1927273,333.3527273,340.44,318.72,326.8357143,317.08,322.6857143,316.82,320.86,311.5,320.0757143,333.78,334.4257143,340.39,332.42,353.58,357.58,345.53,336.23,326.0057143,330.53,342.1,342.2157143,343.43,340.31,L7
2001-07-25 21:43:42+00:00,,,,,,329.4145455,345.5545455,344.16,336.6546154,340.6233333,,,,,,,,,,,,,,,320.0333333,325.3645455,330.2045455,329.79,327.01,340.1028571,324.1,329.7328571,310.63,318.18,309.13,,,,,,,,,,,,,,,,L7
2001-09-11 21:43:02+00:00,358.0644444,362.7027273,368.3915385,364.31,358.3927273,356.9727273,355.0927273,348.19,341.7215385,346.1433333,346.8233333,347.7033333,349.19,342.99,339.9644444,341.7844444,335.2544444,359.04,355.3927273,358.6227273,359.5227273,364.7333333,356.0933333,347.9915385,345.3933333,344.8727273,345.7827273,351.94,350.63,355.6657143,346.81,356.3757143,345.37,331.72,320.32,328.6257143,352.3,349.4257143,,,,,,,,,,,,,L7
2001-09-18 21:49:05+00:00,350.8644444,350.0345455,355.0038462,350.5,346.9545455,349.4845455,348.9545455,,339.8538462,343.7233333,338.5733333,330.8933333,334.63,338.41,333.1544444,330.0344444,331.2744444,341.81,343.5445455,348.8845455,346.3245455,346.3933333,342.6833333,346.4538462,341.3733333,335.6245455,336.0945455,335.96,329.62,341.5271429,326.01,334.0571429,326.75,328.62,319.17,322.9971429,349.04,346.4971429,344.71,340.6266667,364.25,369.63,355.8166667,347.7566667,334.6271429,347.1666667,350.1766667,352.9571429,345.49,346.92,L7
2002-02-18 21:43:18+00:00,,,,,,,,,,,,,,,,331.1411111,339.5611111,342.78,343.7109091,336.9009091,339.0509091,337.1033333,332.5933333,326.9623077,320.1233333,320.4009091,329.5109091,336,,,,,,,,,,,,,,386.49,,,,,,,,,L7
2002-03-06 21:43:47+00:00,,,,,,,,,,,,,,,331.01,327.08,339.19,349.54,345.0127273,342.0227273,335.0127273,325.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.57,L7
2002-03-22 21:43:16+00:00,,,,,,,,,,,,,,,,330.5433333,341.5633333,341.79,349.8672727,343.8872727,342.9172727,337.97,340.39,337.0576923,330.69,335.5572727,339.2772727,346.44,330.74,332.5157143,320.96,325.9757143,321.21,322.15,316.48,,,,,,,,,,,,,,,,L7
2002-05-09 21:43:40+00:00,344.4555556,341.0081818,340.3946154,338.1,334.8881818,331.5981818,329.0781818,327.14,330.9646154,334.8366667,333.9166667,327.5966667,332.04,330.02,330.7255556,332.1955556,333.8255556,331.3,327.9381818,332.2181818,334.0281818,334.8966667,336.8066667,336.7746154,328.9766667,332.5981818,321.0981818,329.61,322.53,338.45,325.66,335.26,,,,,,,,,,,,,,,,,,,L7
2002-06-10 21:43:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0472727,323.78,318.29,335.2214286,322.89,330.7414286,326.84,329.95,320.27,317.2514286,343.14,341.8414286,341.44,338.1766667,361.44,364.15,350.9766667,,,,,,,,L7
2002-07-19 21:48:57+00:00,,,,,,,,,,,,,,,,,,353.69,349.8281818,339.5381818,340.7381818,345.1766667,336.7366667,325.2215385,324.9266667,330.3981818,331.2181818,333.5,331.86,344.5485714,331.3,336.8485714,329.53,334.17,323.97,332.9985714,358.9,348.3985714,348.67,343.4933333,370.88,373.75,366.8533333,357.2633333,347.0085714,359.5333333,,,,,L7
2002-08-20 21:48:46+00:00,340.2888889,332.3627273,333.3030769,337.37,339.8527273,339.8227273,333.6327273,334.02,341.7730769,339.7466667,334.7766667,323.5166667,323.41,324.83,326.6988889,330.5888889,340.0488889,335.5,336.4327273,336.8727273,335.5027273,333.8366667,337.4966667,336.8330769,329.2266667,324.8027273,329.3227273,331.58,328.81,338.3628571,323.02,329.0928571,324.56,328.37,316.88,327.2428571,,342.3528571,342.47,334.7433333,359.46,366.94,358.3833333,361.4333333,342.2428571,352.3433333,357.6333333,354.5528571,351.85,359.25,L7
2002-09-05 21:48:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,335.5666667,331.6109091,330.7909091,331.32,335.48,,337.33,344.1242857,342.35,341.24,333.4,342.0042857,380.26,365.2242857,366.94,,388.6,390.12,383.5933333,384.3233333,355.0042857,365.6233333,373.8133333,379.8242857,373.68,384.11,L7
2002-09-14 21:42:42+00:00,,,,,,,,,,,,,,334.71,334.3044444,340.4244444,339.6944444,344.06,342.7827273,339.4027273,335.5327273,338.1833333,342.0833333,336.2715385,326.8733333,326.4027273,326.1927273,330.45,326.9,341.1357143,328.17,338.2257143,330.09,333.54,324.71,333.2457143,356.51,354.2757143,348.44,344.8666667,371.76,372.72,358.6766667,347.8066667,341.4857143,350.7666667,364.5966667,366.5057143,350.91,356.94,L7
2002-09-30 21:42:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.15,364.01,361.3542857,357.23,355.79,L7
2002-10-16 21:42:36+00:00,343.8388889,342.5318182,336.6869231,340.21,344.2718182,339.8618182,344.0318182,,339.2969231,344.2866667,337.5366667,332.2366667,329.11,328.46,332.1588889,332.8888889,330.8788889,337.28,337.8918182,338.1118182,328.7118182,324.7766667,330.2866667,328.2369231,317.2066667,308.5618182,307.9218182,315.85,324.24,335.0071429,324.26,330.2471429,324.65,329.96,313.24,318.6471429,338.63,336.6971429,334.43,331.2533333,355.57,369.77,352.9433333,344.7833333,337.1971429,345.1333333,349.8433333,351.2271429,336.45,339.8,L7
2002-10-23 21:48:27+00:00,358.8333333,354.2872727,347.3376923,352.99,354.4872727,365.0072727,357.7572727,353.94,355.2276923,350.5,349.13,348.94,346.67,331.6,341.2333333,343.0033333,331.5733333,343.59,346.4172727,341.7372727,339.6972727,343.18,340.41,339.2676923,330.63,320.1872727,322.5172727,326.56,336.16,345.8357143,333.06,343.5857143,332.02,335.95,326.68,333.2257143,352.55,349.2357143,351.97,353.27,379.16,376.89,363.2,357.93,340.4857143,351.85,360.54,360.6857143,354.45,353.14,L7
2002-12-10 21:48:53+00:00,351.0766667,346.02,345.2438462,358.21,360.35,355.53,356.47,355.19,353.1938462,353.88,348.05,342.58,344.28,336.45,338.0766667,335.9866667,335.8566667,339.69,342.31,340.6,338.78,332.89,323.54,319.2138462,318.78,328.6,329.02,330.3,336.67,339.8771429,334.4,342.8971429,333.49,335.27,326.72,334.5371429,352.34,345.9571429,347.65,347.2,378.46,382.01,363.4,362.55,348.0371429,357.66,365.27,362.9471429,353.47,355.51,L7
2002-12-26 21:48:59+00:00,340.5188889,332.9018182,341.6576923,354.09,348.1418182,339.0518182,342.5318182,334.59,336.5476923,344.0966667,346.5266667,341.1866667,330.14,332.57,333.9888889,332.2288889,335.7488889,330.48,331.7918182,339.9518182,342.2818182,333.9566667,328.6266667,323.4576923,329.9966667,326.3518182,325.4918182,324.54,333.4,345.4328571,338.09,340.3728571,333.85,335.53,330.67,340.3228571,357.04,350.2328571,354.91,352.6033333,379.27,379.24,363.9233333,358.1233333,349.0228571,358.2533333,366.3233333,363.5628571,354.49,361.51,L7
2003-01-11 21:49:02+00:00,,,,359.52,363.7772727,362.4372727,354.6372727,351.72,351.5876923,350.77,342.66,335.61,337.41,333.32,334.1633333,336.2433333,339.9833333,345.38,346.0672727,343.0272727,,,,,,,,,330.23,337.0057143,333.66,337.9357143,330.79,338.83,325.91,333.6857143,352.93,349.7057143,350.26,,,,,,,,,,,,L7
2003-01-20 21:42:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.2328571,358.18,361.4566667,,,,,,,,,,,L7
2003-01-27 21:49:09+00:00,353.6633333,352.8318182,352.3092308,352.95,352.2018182,353.7818182,350.3718182,348.54,354.0092308,354.6,348.36,343.78,338.09,335.31,331.2133333,325.3733333,333.5233333,338.29,334.8118182,334.8818182,335.3518182,330.45,324.98,319.6492308,315.32,313.4418182,316.3318182,322.53,330.21,339.39,329.94,337,325.06,330.81,319.26,323.69,350.57,346.61,348.64,341.83,369.04,373.95,357.25,350.2,334.19,347.93,355.1,356.49,350.52,348.04,L7
2003-03-09 21:43:12+00:00,373.3355556,374.9681818,371.6853846,378.52,382.8181818,386.7181818,381.9281818,373.89,368.9953846,365.2466667,366.7466667,362.9666667,356.89,358.91,354.3855556,348.5655556,349.8455556,359.87,364.0781818,368.2981818,366.5281818,357.3866667,347.8766667,337.3753846,336.8866667,335.4281818,334.8981818,341.9,362.91,,,,,,,,,,,,,,,,,,,,,,L7
2003-03-16 21:49:22+00:00,346.3466667,350.9045455,348.5646154,343.65,355.2345455,360.5545455,356.6145455,348.19,348.1646154,345.41,341.84,339.71,330.88,330.26,328.0466667,332.6766667,335.8866667,333.2,341.0245455,342.0045455,339.0945455,331.35,324.63,323.2046154,319.76,316.9845455,323.9945455,326.85,332.47,335.8257143,330.03,337.9857143,338.18,337.63,316.86,336.4157143,,343.6057143,348.43,339.84,369.43,369.2,363.47,356.99,343.0857143,350.73,360.53,358.8857143,354.64,359.57,L7
2003-05-03 21:49:25+00:00,356.8422222,359.6081818,363.2584615,358.45,350.8181818,356.2981818,357.3281818,357.71,359.4184615,359.6366667,358.8266667,357.7966667,356.14,350.83,350.1022222,341.9022222,341.0922222,343.53,339.9581818,340.3581818,336.5781818,338.3166667,331.7566667,328.4984615,320.9366667,326.7681818,326.2381818,330.8,330.53,337.5371429,330.94,340.3671429,326.86,329.82,327.35,331.4071429,349.4,346.3371429,348.89,345.3233333,371.6,369.08,359.0433333,353.1833333,342.1671429,345.2033333,356.0033333,353.3071429,349.7,350.25,L7
2003-05-12 21:43:12+00:00,,,,,,,,,,,,,,,329.19,326.75,330.36,324.5,324.2618182,323.3818182,324.9418182,331.77,326.78,325.6223077,314.6,315.5518182,316.9518182,310.83,319.28,330.8714286,320.74,322.9414286,318.74,317.22,319.18,334.7114286,343.93,344.5814286,343.82,340.89,358.01,,,,,307.35,,,,,L7
2003-05-19 21:49:19+00:00,358.69,353.9581818,353.6076923,353.71,346.6781818,351.1481818,355.5181818,358.88,355.9776923,355.34,355.1,350.02,344.84,341.74,342.34,339.9,335.78,330.48,334.1881818,336.9681818,336.3481818,333.11,331.23,324.3076923,319.76,323.9681818,323.9981818,326.92,337.63,344.1185714,330.34,339.6685714,328.12,333.27,327.32,335.2085714,357.47,352.1185714,356.12,352.85,380.68,385.08,367.9,362.81,349.2485714,358.77,369.1,363.0085714,352.95,354.01,L7
2003-07-23 21:31:26+00:00,352.1211111,353.81,351.6153846,353.64,357.79,355.77,351.5,349.7,346.7853846,354.0433333,350.2933333,346.4433333,340.64,337.28,333.0811111,329.6011111,331.3811111,341.21,345.03,345.1,335.95,331.7433333,324.4133333,322.8953846,320.9133333,317.19,319.88,332.52,331.62,334.8142857,325.3,331.4242857,323.05,330.88,319.38,328.2242857,350.77,344.1442857,345.88,343.4766667,366.73,374.34,358.2166667,351.5566667,339.7542857,349.7666667,355.4366667,357.0342857,348.39,358.26,L5
2003-07-30 21:37:21+00:00,346.7777778,349.9618182,348.5415385,352.49,357.8618182,341.5118182,346.3918182,,343.4715385,348.2533333,345.6933333,335.2933333,331.48,325.63,329.7777778,334.3477778,340.6677778,349.25,348.3018182,342.0918182,336.5918182,333.2633333,321.7633333,312.5915385,319.8033333,321.9718182,326.3818182,331.3,329.47,335.8028571,328.89,334.2328571,328.32,327.56,320.17,327.8428571,343.69,345.1528571,346.08,341.3966667,362.93,366.32,358.6566667,353.4266667,345.4328571,348.4766667,357.1066667,356.7428571,346.24,347.61,L5
2003-08-15 21:37:36+00:00,344.9211111,351.4045455,353.6276923,345.3,337.4145455,319.9345455,339.9245455,340.33,327.1676923,334.7633333,340.0433333,329.1133333,318.36,305.34,319.0911111,324.9911111,330.5111111,341.87,341.6945455,342.8845455,336.2945455,332.3633333,323.0333333,314.9676923,313.5033333,320.6245455,327.3245455,337.41,331.82,340.0442857,335.86,340.7642857,328.55,324.84,316.05,327.7642857,343.91,337.5442857,341.87,346.0866667,380.05,377.42,363.7366667,361.9066667,347.8442857,354.3466667,354.8266667,351.2442857,342.49,343.69,L5
2003-08-16 21:42:52+00:00,305.73,,,,,,,,,334.54,341.39,318.14,305.1,300.33,312.98,316.81,307.75,,,,,,,,318.21,318.0381818,324.4281818,328.35,325.48,339.0085714,332.8,327.4685714,,,,,,,335.59,337.93,362.53,364.24,357.43,349.21,,,,,,,L7
2003-10-18 21:38:36+00:00,350.4222222,348.4472727,345.4123077,345.32,342.7172727,339.9172727,333.1672727,342.98,343.9023077,342.3866667,338.5166667,335.5966667,330.76,334.16,332.8222222,326.6722222,334.5222222,340.07,344.5872727,350.1372727,354.0872727,349.1666667,346.5266667,338.1023077,339.8266667,342.0072727,347.6872727,355.39,348.71,349.9514286,327.55,337.6514286,329.19,331.81,319.55,328.6414286,365.02,363.4214286,359.67,361.1733333,384.86,388.15,374.5533333,355.3733333,342.2714286,352.4333333,358.3233333,357.2414286,353.85,366.45,L5
2003-10-26 21:49:02+00:00,339.91,337.8009091,335.0661538,330.01,331.3409091,323.9109091,320.7209091,321.71,319.6861538,,,,302.91,309.51,311.96,311.47,315.14,315.31,324.1809091,327.7309091,332.7609091,326.91,323.59,,,,324.0109091,334.04,325.91,331.7857143,319.44,324.4357143,318.74,319.72,310.29,317.0457143,332.52,,,,355.49,356.63,339.52,337.52,328.5857143,336.8,345.83,344.1157143,341.88,341.65,L7
2003-11-04 21:42:51+00:00,337.85,343.6745455,339.0515385,,,,,,,325.21,324.98,317.69,322.1,321.48,323.16,327.65,322.82,,,,,,,,317.61,319.4345455,330.5145455,338.47,325.2,335.8142857,326,330.9542857,,,,,,,357.63,351.18,381.66,382.62,376,,,,,,,,L7
2003-11-12 21:32:41+00:00,340.5566667,351.8172727,354.1346154,358.48,336.5972727,326.1872727,319.3472727,331.96,320.7446154,332.97,333.41,329.68,326.91,332.82,333.1966667,334.8166667,333.3766667,337.92,344.8572727,349.2572727,348.8772727,347.41,341.34,337.2846154,335.35,336.5072727,343.7472727,355.27,,,,,,,,,,,,,,,,,,,,,,,L5
2003-11-28 21:33:21+00:00,349.86,352.2036364,349.7361538,354.27,345.4236364,341.0736364,334.6436364,340.5,340.8861538,340.85,342.43,335.48,333.53,335.1,340.27,334.52,331.77,343.84,343.9236364,352.1136364,353.9536364,349.99,345.84,343.1261538,338.98,341.8236364,348.8436364,357.7,342.35,354.8642857,340.14,353.9542857,342.64,343.3,336.06,347.4542857,370.87,358.7842857,359.78,362.29,389.24,388.92,376.4,367.9,355.4042857,366.54,378.19,374.9942857,367.58,372.77,L5
2003-12-14 21:33:26+00:00,362.5344444,358.7981818,353.51,364.57,355.0881818,356.7881818,354.0481818,358.13,351.94,361.5533333,356.7733333,352.0933333,347.98,352.38,349.6544444,342.0844444,343.2144444,352.57,350.2781818,356.6681818,357.6881818,359.1633333,353.3933333,350.22,347.4633333,345.8381818,353.7481818,358.55,351.24,353.5814286,340.19,349.1614286,340.56,341.37,334.16,341.9314286,364.34,364.8514286,358.74,364.2266667,387.51,389.09,368.4966667,363.0366667,349.3014286,361.3566667,371.2066667,366.8614286,364.17,366.75,L5
2003-12-30 21:33:36+00:00,350.2155556,351.1618182,346.7007692,347.47,343.7218182,335.2018182,342.1318182,337.51,336.0807692,340.8166667,339.0166667,335.0566667,336.03,329.58,328.0155556,329.0655556,333.3755556,345.33,348.1718182,343.2318182,340.9418182,336.6466667,334.9366667,332.4107692,330.7366667,330.5418182,342.4318182,348.56,335.14,346.7542857,334.73,341.9942857,333.56,334.05,318.34,328.9942857,346.91,345.3142857,347.41,351.1733333,380.07,375.5,361.1133333,354.0933333,345.1642857,356.6133333,365.2233333,357.5142857,351.59,355.28,L5
2004-01-22 21:39:28+00:00,327.9888889,339.2845455,339.6461538,337.57,340.8345455,337.1145455,342.8945455,343.74,336.1161538,335.1966667,335.4666667,329.9966667,312.68,312.45,315.1988889,321.6488889,327.5688889,328.94,338.3145455,348.7745455,344.4445455,339.5566667,335.5566667,335.6261538,333.7766667,341.1545455,334.3145455,336.85,322.63,329.97,319.05,324.8,318.74,334.41,321.75,331.86,349.62,348.75,345.42,340.2633333,358.54,360.83,345.3233333,337.1733333,329.6,338.6733333,357.7333333,359.46,346.99,353.17,L5
2004-02-08 21:43:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.9,341.47,369.65,361.9,356.44,347.94,,,,,,,L7
2004-02-23 21:39:37+00:00,331.43,326.7881818,332.8876923,334.6,330.9581818,329.2181818,322.1381818,312.35,327.8176923,343.74,344.34,338.56,330.31,327.2,322.93,315.77,308.97,290.65,315.4381818,328.6281818,333.6781818,325.08,326.07,329.5976923,328.02,338.0981818,344.8281818,344.92,333.46,334.4385714,325.76,333.9285714,323.77,327.56,317.86,324.1885714,353.86,349.6085714,348.54,351.96,377.26,377.22,353.33,345.6,334.5985714,345,351.57,348.8085714,342.4,357.41,L5
2004-02-24 21:43:33+00:00,306.1922222,294.7263636,325.3261538,332.89,322.2563636,254.2863636,,,,,,,295.17,294.77,307.9122222,307.4322222,294.8722222,279.64,307.7363636,319.9763636,,,,,,,,323.53,,,,,,,,,,,,,,,,,,,,,,,L7
2004-03-19 21:33:59+00:00,,,,,,,,,,,,,,324.03,320.1377778,325.3277778,338.1677778,339.73,340.69,338.01,337.11,337.5433333,330.0033333,337.3684615,336.5633333,344.72,343.7,349.67,315.14,335.6757143,322.89,329.8957143,324.83,328.75,317.15,324.9557143,349.3,344.5657143,344.4,336.6266667,363.51,367.05,354.9566667,345.8066667,335.8257143,345.0366667,349.8266667,350.7057143,347.63,354.76,L5
2004-03-27 21:43:45+00:00,,,,,,,,,,,,,,,,,326.2022222,324.98,326.9272727,328.0772727,324.6072727,324.3266667,322.6966667,325.1423077,329.2966667,,,,,,,327.1614286,312.84,315.24,307.33,317.0014286,334.99,336.0914286,333.58,,,,,,,347.9833333,356.4033333,354.5214286,348.28,,L7
2004-04-03 21:49:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.15,339.3457143,325.95,336.9657143,333.76,340.07,325.25,330.4457143,,,,341.4133333,370.11,374.05,363.2833333,363.1433333,347.1657143,354.5633333,362.2533333,361.5757143,359.39,,L7
2004-04-04 21:33:49+00:00,332.8188889,318.2890909,324.8676923,331.27,324.9890909,233.0190909,331.1390909,,341.7276923,343.9766667,341.4766667,330.8666667,324.15,322.9,,,,,,,344.5490909,348.7466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-04-12 21:43:39+00:00,,,,,,,,344.15,348.0215385,357.6166667,345.7766667,336.2266667,327.69,319.45,322.0855556,,,,,,,331.3466667,331.1266667,329.8315385,326.8166667,326.3090909,333.7090909,342.48,328.7,339.7914286,,,,,,,343.88,335.6814286,343.15,340.2433333,,,,,,,,,,,L7
2004-04-20 21:34:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,331.0923077,326.7866667,329.5963636,335.5063636,343.47,,,,,,,,,,,,,,,,,,,,,,,L5
2004-06-07 21:35:42+00:00,341.2044444,336.3081818,345.37,348.74,323.5881818,248.9081818,,,302.4,330.8133333,314.2333333,316.5833333,323.84,318.09,324.5044444,353.0744444,351.8044444,,345.1081818,335.3781818,340.3081818,331.6333333,315.0933333,320.13,322.1933333,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-06-22 21:49:40+00:00,,336.7072727,341.3123077,,325.0272727,244.6572727,340.6872727,340.65,342.1523077,340.4466667,333.6866667,325.3366667,,,323.7022222,327.6322222,330.4122222,331.75,332.9972727,331.8972727,334.1072727,329.9166667,326.8866667,322.1023077,322.1066667,328.1572727,,,,334.6114286,326.3,330.9814286,322.98,324.03,315.27,323.7714286,340.03,338.4714286,340.54,341.9633333,,,,347.7033333,335.5814286,349.5133333,351.0333333,354.1314286,343.89,352.14,L7
2004-06-23 21:36:34+00:00,333.9488889,349.1927273,355.5738462,,344.7427273,348.4527273,345.2527273,348.98,345.8938462,347.3566667,338.4466667,334.6266667,339.2,334.24,332.4188889,334.9188889,340.2188889,342.76,339.7627273,341.1527273,338.9227273,336.6866667,334.5966667,335.2438462,338.9466667,340.1927273,343.6827273,352.04,344.87,350.6385714,334.82,343.1485714,332.21,333.27,318.83,330.7185714,348.7,346.5485714,354.8,356.2733333,378.94,377.52,365.9533333,360.5733333,346.2785714,361.6033333,362.3033333,359.2285714,351.99,357.75,L5
2004-07-01 21:43:29+00:00,,,,,,,,,,,,,324.39,326.57,324.4155556,324.7655556,,,338.1754545,337.9654545,,,,,,,343.5654545,341.88,332.22,,323.95,330.5371429,326.9,326.52,322.34,,,,,,,375.69,365.8433333,361.4633333,350.6071429,,,,,,L7
2004-07-08 21:49:38+00:00,351.9233333,354.9227273,353.8461538,,354.2027273,351.8027273,345.1427273,348.6,347.8061538,349.07,345.3,339.69,335.8,,,,338.2733333,344.04,340.4327273,342.0627273,341.1727273,341.47,348.4,347.3161538,343.45,344.0927273,348.0027273,,,,,340.2114286,334.76,334.92,329.35,334.0414286,357.25,351.8514286,354.89,357.47,376.37,,,,346.4914286,355.02,362.11,360.6914286,353.41,355.36,L7
2004-07-25 21:37:25+00:00,,,,359.42,348.0263636,345.6063636,350.8463636,343.88,339.8392308,341.9966667,334.7866667,331.2966667,336.75,334.5,334.6388889,334.5888889,337.6388889,344.18,341.6263636,346.5063636,344.0363636,343.7166667,339.0266667,332.4592308,332.5066667,326.7963636,337.5863636,338.5,328.34,340.8571429,330.15,338.1271429,332.76,,,,,,,,,,,,,,,,,,L5
2004-08-02 21:43:16+00:00,,,,,352.9509091,353.8509091,344.4009091,346.85,342.8730769,350.37,352.22,349.12,,,,,,,,351.5209091,348.7209091,350.21,343.61,345.4430769,346.5,346.0509091,350.5709091,,,,,,,,328.46,336.0642857,356.06,355.3942857,354.73,,,,,,,,,,,,L7
2004-08-26 21:38:11+00:00,323.3144444,326.6018182,334.2346154,335.47,327.0918182,321.3918182,332.7218182,329.81,320.1746154,320.4733333,322.8733333,323.8033333,320.38,319.55,321.7544444,332.8744444,333.4144444,333.96,334.5718182,332.9518182,340.1218182,335.0233333,316.9833333,315.6946154,307.7233333,312.7418182,317.4618182,319.83,321.04,327.0942857,315.29,327.1942857,316.45,318.46,311.81,320.2242857,326.74,329.0942857,333.3,327.9266667,348.67,355.26,346.3366667,342.0066667,335.8042857,340.6866667,343.4866667,346.7742857,340.85,341.37,L5
2004-09-03 21:43:11+00:00,,,341.4723077,351.63,339.2745455,311.6645455,342.7145455,350.1,327.9323077,341.35,,,,,,,,350.64,346.0145455,348.1845455,343.8245455,340.33,336.06,332.7123077,331.29,,,,,,,345.58,335.49,337.63,326.77,340.63,364.06,357.44,361,,,,,,,376.09,379.06,382.06,368.02,,L7
2004-09-18 21:44:34+00:00,332.1866667,327.9836364,336.9292308,348.41,338.4736364,314.5336364,332.5636364,345.48,330.3292308,336.18,346.96,346.54,338.32,325.94,332.1866667,341.3266667,336.5066667,336.79,338.4236364,338.6036364,344.0036364,337.24,335.63,333.3692308,330.07,333.3436364,334.5936364,331.47,329.45,338.8957143,330.68,339.8657143,331.93,331.83,325.51,336.2157143,355.3,346.6757143,352.05,352,376.62,377.73,356.4,357.29,343.6757143,353.56,359.43,365.2457143,359.65,358.26,L5
2004-09-19 21:43:05+00:00,,,,,,,,,,,334.9333333,326.1433333,326.9,326.89,334.5077778,,,,,,,,318.3433333,315.5730769,314.4133333,317.7090909,328.1390909,327.62,331.67,344.5157143,,,,,,,351.66,340.2757143,344.1,346.6066667,374.07,375.89,363.2466667,,,,,,,,L7
2004-10-20 21:45:16+00:00,355.8577778,338.5290909,342.5630769,348.61,341.2190909,338.4890909,333.9490909,336.27,346.7230769,352.1233333,349.4833333,345.8033333,346.83,341.47,350.9277778,350.1677778,337.8277778,339.76,342.6490909,345.1190909,346.1990909,344.3533333,343.4333333,339.4130769,335.2433333,332.7490909,341.2890909,342.31,342.27,352.2757143,332.24,343.0357143,332.58,334.68,328.94,338.7757143,362.06,365.3157143,362.83,369.3166667,393.16,393.82,378.3966667,362.8566667,345.5957143,357.8266667,367.1566667,362.0257143,353.46,361.44,L5
2004-11-13 21:49:35+00:00,336.5266667,339.4463636,339.1876923,344.85,339.5663636,343.6663636,340.5863636,333.06,346.1276923,341.16,334.48,334.9,,,,328.3966667,,,,,,,,,,,,,,,,326.1928571,320.44,320.41,317,321.5228571,336.56,342.0728571,339.52,334.81,357.82,,,,330.2228571,336.84,346.49,345.6128571,336.58,342.7,L7
2004-12-16 21:40:34+00:00,348.8744444,347.2572727,351.7538462,361.6,354.4172727,354.3972727,350.7872727,349.41,343.1538462,346.9633333,349.3333333,352.9033333,350.29,344.47,339.0844444,343.1844444,339.9344444,336.37,339.5072727,338.6172727,339.5972727,341.4233333,339.3633333,336.7038462,338.3233333,333.8872727,333.8872727,339.17,343.7,353.4457143,340.91,353.8757143,343.11,342.37,335.38,344.1857143,366.63,359.2557143,351.08,360.9166667,388.8,385.76,372.2166667,364.4266667,356.1157143,366.3866667,374.4466667,370.4657143,365.1,366.65,L5
2005-01-17 21:41:01+00:00,,,,,,,,,,,,,,337.4,333.6377778,333.6977778,332.8877778,339.34,343.5636364,343.9136364,349.5736364,341.7133333,341.6833333,335.9446154,337.6033333,333.0036364,341.9136364,351.02,342.84,351.27,337.46,343.03,334.83,340.67,330.48,338.92,348.43,349.62,363.23,358.5066667,377.99,384.91,373.5066667,366.4366667,347.96,351.4666667,362.4566667,361.46,358.19,355.72,L5
