dates,nzd0121-0091,nzd0121-0092,nzd0121-0093,nzd0121-0094,nzd0121-0095,nzd0121-0096,nzd0121-0097,nzd0121-0098,nzd0121-0099,nzd0121-0100,nzd0121-0101,nzd0121-0102,nzd0121-0103,nzd0121-0104,nzd0121-0105,nzd0121-0106,nzd0121-0107,nzd0121-0108,nzd0121-0109,nzd0121-0110,nzd0121-0111,nzd0121-0112,nzd0121-0113,nzd0121-0114,nzd0121-0115,nzd0121-0116,nzd0121-0117,nzd0121-0118,nzd0121-0119,nzd0121-0120,nzd0121-0121,nzd0121-0122,nzd0121-0123,nzd0121-0124,nzd0121-0125,nzd0121-0126,nzd0121-0127,nzd0121-0128,nzd0121-0129,nzd0121-0130,nzd0121-0131,nzd0121-0132,nzd0121-0133,nzd0121-0134,nzd0121-0135,nzd0121-0136,nzd0121-0137,nzd0121-0138,nzd0121-0139,nzd0121-0140,nzd0121-0141,nzd0121-0142,nzd0121-0143,nzd0121-0144,nzd0121-0145,nzd0121-0146,nzd0121-0147,nzd0121-0148,nzd0121-0149,nzd0121-0150,nzd0121-0151,nzd0121-0152,nzd0121-0153,nzd0121-0154,nzd0121-0155,nzd0121-0156,nzd0121-0157,nzd0121-0158,nzd0121-0159,nzd0121-0160,nzd0121-0161,nzd0121-0162,nzd0121-0163,nzd0121-0164,nzd0121-0165,nzd0121-0166,nzd0121-0167,nzd0121-0168,nzd0121-0169,nzd0121-0170,nzd0121-0171,nzd0121-0172,nzd0121-0173,nzd0121-0174,nzd0121-0175,nzd0121-0176,nzd0121-0177,nzd0121-0178,nzd0121-0179,satname
2022-02-14 22:12:01+00:00,459.4414286,450.3514286,440.3166667,431.72,435.23,413.6866667,425.32,421.2566667,409.8614286,404.8614286,392.0214286,387.4666667,380.6166667,378.5166667,369.9914286,363.5414286,361.1566667,354.1366667,356.0414286,360.2414286,355.4566667,344.3014286,330.36,325.5311111,328.7414286,325.8814286,318.48,321.07,309.22,302.88,300.21,301.77,305.66,306.7214286,301.33,302.94,297.3411111,288.84,288.64,282.31,280.6711111,288.51,288.51,286.2511111,289.85,286.0914286,285.4311111,283.8011111,280.6,277.61,279.52,287.39,282.3511111,276.7811111,275.2711111,273.7011111,267.7911111,270.4511111,271.06,269.7711111,276.6011111,276.9911111,277.42,277.1911111,278.4811111,278.6711111,284.07,284.41,277.91,281.0511111,285.0911111,291.5511111,287.3211111,292.2811111,291.8811111,296.9711111,297.8811111,293.25,293.2111111,294.5811111,299.1011111,304.8611111,304.38,305.0563636,309.86,313.3963636,318.56,325.3911111,323.9811111,L9
2022-03-02 22:11:50+00:00,459.9285714,450.5685714,452.4766667,449.26,454.92,418.9466667,438.01,426.0066667,411.4285714,406.5585714,403.1385714,398.9666667,387.9266667,387.3066667,378.7985714,373.6085714,373.5866667,367.2666667,361.2085714,356.1485714,359.8966667,347.6685714,333.12,323.1277778,331.3785714,329.5485714,317.19,314.28,308.52,304.46,304.54,302.43,303.16,302.4585714,300.85,295.48,290.7277778,289.73,288.11,284.93,282.9177778,290.19,287.85,280.5477778,285.52,292.4585714,282.9177778,283.9377778,285.17,284.65,286.51,287.08,282.2977778,283.3077778,277.7377778,274.2177778,270.2077778,268.8277778,267.49,271.3077778,275.6877778,275.3577778,271.98,275.5177778,278.4877778,282.6177778,286.51,287.79,279.82,282.3177778,284.5677778,283.5077778,290.0377778,289.8577778,293.7977778,293.7277778,298.9777778,293.52,294.7377778,293.7077778,296.3877778,309.0777778,311.25,309.6063636,,,,,,L9
2022-04-03 20:50:05+00:00,434.6614286,431.4114286,427.2633333,412.29,,,400.8,392.4433333,384.4514286,378.3914286,,364.3133333,361.9733333,360.6733333,354.8714286,344.7014286,345.6333333,336.7133333,337.6314286,,,324.4614286,323.55,316.0722222,315.2314286,301.0714286,302.5,299.21,300.55,292.71,281.53,288.81,285.19,281.6514286,,,265.4322222,265.74,266.04,265.42,266.9922222,264.5,264.49,260.3322222,261.62,257.5714286,256.1122222,254.0522222,261.13,,,265.42,258.1522222,255.8922222,255.6422222,266.5222222,247.8822222,252.1622222,253.98,252.9622222,259.6922222,251.7222222,253.7,244.8422222,250.2322222,,,263.89,263.26,267.8922222,273.0022222,270.6822222,274.4122222,273.9922222,279.3022222,278.0422222,283.2022222,291.46,281.5622222,290.0922222,283.4822222,,,293.6672727,297.22,294.4472727,302.08,299.2222222,298.7622222,L7
2022-05-05 22:11:31+00:00,479.4585714,467.0185714,460.2733333,450.82,446.6,437.5533333,438.42,424.1633333,418.3085714,405.9585714,401.7685714,397.2033333,389.4733333,395.0733333,385.2285714,373.7885714,367.3033333,366.8133333,363.9285714,363.3185714,362.9733333,355.3985714,343.41,339.0822222,327.5085714,331.5085714,329.31,326.3,322.28,313.46,308.6,307.29,306.36,301.5385714,301.47,298.63,297.0422222,296.49,294.44,293.87,287.4622222,284.14,285.25,285.2922222,282.14,282.6785714,284.5822222,283.6422222,284.87,280.71,281.84,281.25,276.9222222,276.3322222,273.7622222,275.4622222,275.8122222,271.6422222,271.63,274.2622222,273.6922222,273.1322222,271.18,271.8622222,274.2922222,278.0822222,282.5,283.75,285.07,290.3322222,289.3122222,288.4122222,292.3022222,289.4122222,293.2422222,298.7922222,299.3322222,304.09,307.2822222,305.1422222,304.2422222,304.3422222,305.1,312.7645455,312.79,313.8745455,317.38,323.8122222,320.2222222,L9
2022-05-06 20:44:37+00:00,,,,,,,,,,362.7471429,365.0571429,,359.2133333,345.9833333,,,,,,,316.4233333,311.2071429,,,,,,,,273.56,,,,,,262.76,260.1422222,256.94,261.37,246.57,249.0022222,259.45,254.75,243.9222222,247.74,,,,,,245.49,244.17,242.3622222,240.5122222,231.8422222,243.0922222,244.4122222,242.5222222,245.81,246.8722222,240.7522222,,,,,,244.69,243.34,248.44,246.7322222,246.5322222,252.5622222,251.6222222,248.8722222,255.8622222,266.2622222,263.0422222,,,,,,,282.0136364,282.34,,,288.9922222,291.3622222,L7
2022-06-22 22:11:38+00:00,458.5285714,442.3185714,432.2166667,427.44,432.68,440.7466667,436.66,,,,,379.4866667,371.8266667,366.0166667,356.9285714,350.3685714,345.8566667,344.0666667,347.3085714,340.4085714,332.2566667,332.4785714,333.7,337.8044444,327.8385714,317.5685714,314.95,310.89,300.06,300.74,296.88,294.94,296.61,291.6485714,287.63,284.52,287.6444444,288.07,286.01,283.06,279.8344444,274.05,274.4,266.7744444,266.1,258.3385714,265.7344444,265.2644444,262.63,257.74,259.61,258.12,254.3244444,256.8944444,258.9844444,259.9344444,263.0244444,260.8244444,265.08,257.7744444,259.3544444,258.5144444,252.27,258.2644444,262.8844444,259.5844444,262.03,266.55,260.53,264.3044444,269.5344444,270.1344444,276.0944444,279.1844444,282.6044444,286.5744444,284.9644444,283.43,282.9844444,283.7244444,284.0644444,285.7744444,289.12,301.5763636,300.74,298.1663636,301.32,301.8344444,300.9544444,L9
2022-09-10 22:12:03+00:00,444.7842857,447.8542857,445.6066667,447.79,448.16,403.7666667,419.11,420.5366667,397.8042857,391.9242857,381.3042857,386.5766667,386.3566667,382.6866667,374.7642857,369.2842857,365.9266667,358.3066667,351.6042857,,,,,,,,,,,,,,,,,,,,,,,269.97,263.42,268.4744444,272.19,272.9542857,262.8444444,260.7344444,270.52,273.19,273.66,274.98,261.9944444,257.7044444,263.4544444,261.7644444,264.7844444,261.7244444,257.71,258.2344444,261.9644444,261.7444444,259.69,263.8044444,263.8344444,265.2044444,274.38,275.02,268.32,270.1644444,271.9044444,274.1644444,278.9544444,283.3644444,286.3044444,292.2144444,290.4644444,286.52,292.5144444,295.9544444,295.9044444,290.7244444,284.91,287.2054545,292.72,301.1354545,306.8,313.0244444,310.6544444,L9
2023-02-07 20:18:55+00:00,419.3842857,414.9242857,410.9033333,401.49,380.64,389.7433333,,,364.3742857,360.0242857,359.1842857,353.9533333,,347.2833333,345.5442857,342.5342857,340.6333333,329.6233333,326.6442857,323.3742857,,,,,293.8842857,290.5742857,,280.27,289.53,285.15,281.74,274.97,266.72,270.0642857,265.9,263.46,,,,,,,,,,,,,,,,,,,,,243.2588889,247.9588889,246.94,248.1788889,241.7088889,239.0088889,227.75,243.1288889,244.6888889,245.4988889,226.36,,,,253.9888889,258.3588889,256.4488889,,,,,,,,,,,,,,,,,L7
2023-02-25 22:11:52+00:00,435.0885714,426.6085714,413.18,405.15,407.6,422.29,416.35,402.32,400.6885714,394.6085714,390.1785714,387.5,383.15,370,360.0985714,355.5885714,351.26,353.94,352.2285714,342.7785714,345.73,347.6085714,342.78,337.5133333,334.9585714,329.1385714,326.45,313.42,302.11,296.47,289.49,288.37,292.11,286.3585714,274.3,273.57,268.3733333,272.07,272.95,268.17,258.8433333,261.17,263.59,261.8733333,266.08,259.7385714,255.8433333,252.9833333,250.79,251.09,255.32,255.38,250.0233333,245.4733333,253.6233333,255.9933333,256.8533333,255.9133333,257.19,256.9433333,253.7133333,255.6933333,254.9,259.4433333,263.8233333,259.3633333,257.51,259.87,261.9,265.4733333,264.5133333,264.3533333,265.2333333,270.5933333,270.9433333,274.2533333,274.2833333,280.98,280.2433333,281.1633333,279.8333333,278.1033333,283.86,286.8654545,288.59,290.4854545,298.2,297.7833333,300.0033333,L8
2023-03-13 22:11:47+00:00,423.7714286,414.9214286,406.8833333,397.43,387.58,386.0233333,381.74,381.9333333,378.2514286,372.2214286,369.8714286,367.6033333,363.5833333,353.2733333,343.6114286,342.0814286,340.8333333,341.8533333,338.3714286,333.6114286,332.2533333,331.7114286,323.25,318.5522222,309.5214286,304.3214286,301.79,293.34,287.31,285.15,284.6,282,281.47,271.8114286,269.89,263.03,260.6422222,260.41,257.66,255.13,252.7722222,248.56,249.54,253.0322222,253.26,251.9514286,251.2922222,248.3722222,248.45,249.23,250.54,247.02,243.5722222,239.6522222,239.8822222,245.1422222,247.0622222,249.7122222,247.33,246.6422222,246.3322222,242.6922222,245.35,249.9922222,247.8922222,249.4622222,247.21,240.39,243.53,246.3622222,248.6822222,253.5622222,258.2022222,262.0922222,265.9722222,264.7122222,268.3422222,275.23,278.0522222,277.1722222,272.7122222,277.0722222,281.86,285.8227273,284.79,284.2327273,285.1,292.2422222,296.0722222,L8
2023-05-24 22:11:17+00:00,411.9957143,406.6857143,398.1733333,388.42,371.01,354.3833333,366.82,376.7933333,371.8557143,372.9457143,371.0857143,361.7033333,360.0433333,348.5933333,344.9757143,335.7057143,326.6233333,315.0833333,309.6157143,309.1757143,304.4333333,303.2757143,297.21,291.2622222,295.6457143,299.7357143,294.78,292.93,287.65,279.92,282.03,274.21,265.38,259.2057143,259.72,258.05,252.6322222,249.21,252.52,254.1,248.8922222,251.7,247.92,246.4522222,242.26,246.4457143,245.4322222,246.9522222,245.86,241.65,243.46,237.67,235.9922222,238.2322222,238.7822222,239.5522222,243.2022222,238.1122222,235.18,234.3622222,239.0922222,238.4122222,237.3,243.3922222,247.9422222,250.7122222,247.15,246.08,247.06,243.9622222,247.3722222,247.9022222,253.7922222,255.5722222,260.0322222,262.7222222,267.1922222,272.39,270.2722222,268.0622222,262.6622222,263.6722222,267.05,272.4718182,273.95,276.2518182,282.42,284.4022222,270.4922222,L9
2023-06-09 22:11:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.08,298.8,299.76,272.0185714,252.28,250.44,250.8655556,249.69,250.39,258.73,263.6655556,264.33,259.91,261.0555556,255.64,247.0685714,244.7955556,247.2855556,245.86,245.05,245.43,241.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.94,289.1718182,295.58,287.7155556,288.0355556,L9
2023-07-27 22:11:26+00:00,,,,362.92,341.08,340.0833333,352.43,354.1233333,366.0728571,370.2728571,369.4128571,360.7833333,361.8533333,351.1533333,358.7028571,346.1028571,338.2633333,333.9033333,333.4028571,327.1728571,311.9333333,301.4328571,298.98,297.7822222,285.9228571,279.0428571,284.81,279.96,283.77,285.64,284.86,281.87,281.52,273.1528571,270.96,261.96,254.6222222,244.44,239,241.9,240.8922222,240.25,236.3,237.1122222,229.48,231.0528571,239.2522222,240.9222222,239.73,237.86,235.35,233.1,236.8722222,235.2022222,237.8522222,235.8022222,233.8022222,230.8622222,235.21,239.4022222,244.9422222,253.3122222,251.72,249.1822222,250.6522222,243.9222222,238.67,236.61,238.27,236.7422222,240.3522222,247.0622222,250.0222222,253.3822222,258.4322222,264.9122222,270.9322222,280.83,281.0722222,273.8322222,260.0622222,259.3122222,263.04,268.3645455,272.55,279.4645455,280.5,280.4922222,281.3622222,L9
2023-08-28 22:11:44+00:00,,,,,396.73,,389.3,382.0633333,369.58,370.9,366.31,360.0533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.24,254.5822222,257.2622222,261.8522222,260.9722222,254.2922222,252.3522222,256.9122222,263.3822222,266.99,270.5022222,271.6222222,274.9322222,274.8122222,264.74,268.5109091,269.24,281.7009091,288.97,296.7922222,294.4922222,L9
2023-09-05 22:11:46+00:00,454.1,447.4,413.74,399.48,398.57,,411.56,397.16,393.85,387.99,374.2,364.91,363.22,367.84,370.05,370.23,367.16,357.33,346.19,334.28,331.08,330.06,328.9,322.3366667,313.16,307.37,311.04,311.61,300.51,285.22,281.54,278.39,282.98,293.46,286.11,279.36,278.8366667,284.72,278.53,263.16,256.1766667,254.92,254.56,246.0566667,240.32,242.95,252.5266667,267.5266667,271.44,247.37,226.65,225.83,232.3366667,243.3266667,260.1866667,260.7066667,251.5666667,249.5266667,250.37,245.5366667,240.9566667,239.1566667,242.38,245.5366667,254.1466667,269.2866667,268.21,251.03,247.2,257.2966667,268.4566667,273.7566667,274.6066667,256.6366667,250.6766667,259.2266667,269.7066667,270.44,270.3166667,272.8666667,275.1666667,278.0866667,274.43,273.1736364,273.08,283.9736364,294.95,312.7866667,300.7666667,L8
2023-09-13 22:11:53+00:00,426.5828571,420.2928571,414.1833333,403.41,390.11,361.8533333,377.02,377.9133333,373.3528571,370.0528571,360.7128571,361.7733333,363.3833333,361.6533333,359.0328571,354.5328571,347.4733333,336.1133333,332.0728571,329.7728571,324.8533333,314.8628571,306.07,299.3955556,296.4628571,285.4228571,283.85,283.6,282.1,282.78,280.68,268.4,264.11,273.4328571,265.82,261.99,258.0355556,250.2,246.7,245.32,240.7955556,245.81,246.7,241.2755556,242.4,244.1428571,240.8655556,242.2155556,246.19,243.59,239.61,233.93,236.7355556,238.9955556,242.0255556,241.6855556,242.0855556,236.7055556,235.23,239.9455556,242.3855556,239.4255556,240.29,243.2455556,250.9655556,249.7555556,247.59,246.33,242.68,251.6655556,256.3155556,255.8355556,257.0255556,254.0355556,248.9155556,254.1855556,266.0955556,268.56,268.7055556,269.6055556,268.4555556,263.6255556,261.58,261.55,270.04,274.62,280.8,287.4455556,290.5455556,L9
2023-09-15 19:51:48+00:00,411.0414286,422.7414286,393.7066667,395.19,,,,,,,352.1114286,352.0966667,346.1366667,341.3766667,342.8414286,336.2114286,338.9666667,343.5666667,320.3914286,,,,,,,273.8214286,277.82,279.95,255.84,278.36,272.97,,267.01,265.0614286,,,,,,,,223.8,231.07,225.5177778,205.28,236.0014286,224.0377778,240.2177778,243.05,227.54,,,,,,,228.5577778,223.7077778,227.31,218.2677778,205.4377778,220.5177778,211.41,211.7177778,229.7277778,223.9877778,,,,,,,,235.7377778,229.3777778,228.7277778,,232.67,223.6577778,,233.2477778,240.4177778,,,,,,,,L7
2023-10-12 19:48:46+00:00,,,,406.47,398.46,365.8833333,398.2,376.4133333,362.7414286,365.9614286,367.9614286,365.2233333,,,,,,,330.8214286,328.4814286,328.8633333,324.1214286,305.22,291.6022222,299.5414286,298.3014286,286.02,,,,,,,280.6214286,276.95,271.7,267.6822222,255.92,244.6,252.68,247.0522222,249.31,,,,,,,243.99,241.76,235.99,235.45,229.0822222,235.9122222,224.1322222,223.9122222,223.4422222,223.9722222,,,,,,,,,242.47,249.29,,,237.3522222,231.3722222,248.8122222,253.4222222,,,,,,,254.1822222,256.9422222,254.39,253.8518182,273.15,260.2618182,279.73,281.2022222,287.7022222,L7
2023-10-15 22:12:03+00:00,436.3828571,423.5728571,425.29,416.67,407.61,372.77,388.96,381.16,373.5628571,372.3228571,368.2328571,361.88,361.84,362.8,358.0828571,352.6628571,353.21,341.86,336.7228571,332.3928571,332.1,319.6128571,308.3,305.3733333,311.0328571,298.9228571,296.87,293.78,284.16,277.72,280.25,280.08,278.24,284.8228571,274.93,272.03,268.2233333,264.37,263.13,259.27,251.9033333,254.95,256.48,249.9933333,251.41,256.9028571,252.0733333,253.5933333,253.52,252.89,250.8,247.51,242.7533333,239.6833333,233.2633333,230.2233333,232.2933333,231.3233333,233.74,245.9233333,248.2133333,244.6933333,238.08,238.5433333,237.7433333,239.3233333,249.84,255.64,253.67,257.3733333,258.8533333,260.2033333,263.5133333,270.9433333,263.8433333,263.3533333,266.7033333,266,262.9633333,267.5133333,268.7333333,273.7833333,271.18,267.9936364,274.08,279.5236364,289.52,294.8233333,298.3333333,L9
2024-02-12 22:11:54+00:00,429.7,426.35,420.7266667,418.4,414.48,372.2066667,388.24,395.9466667,387.13,388.28,384.68,383.0666667,373.0666667,369.9566667,371.24,362.58,350.0566667,350.2066667,342.28,338.71,337.1766667,321.74,307.31,305.3977778,305.16,305.92,304.31,300.05,294.79,294.15,284.24,280.13,282.63,283.9,283.57,279.57,273.8577778,271.22,271.15,269,266.8577778,266.83,265.71,260.8277778,262.47,256.43,250.5777778,252.6277778,253.15,257.89,254.19,252.59,250.8277778,250.6277778,255.0677778,250.3277778,252.3277778,254.9277778,258.11,261.5177778,263.8577778,261.3977778,254.42,255.0077778,257.5577778,257.3377778,260.79,258.9,258.94,262.2177778,261.6677778,259.5977778,257.7577778,265.6977778,274.5977778,275.0177778,275.6077778,277.91,280.2877778,280.4577778,283.2477778,287.9677778,289.28,293.1081818,295.22,292.2481818,295.74,304.5477778,307.7577778,L8
2024-02-20 22:11:56+00:00,427.0214286,417.8714286,413.54,407.47,394.45,376.26,384.27,387.78,389.0614286,388.2714286,376.9014286,377.24,371.08,366.32,357.8414286,355.2714286,350.42,337.61,332.7514286,318.0814286,312.43,302.3114286,297.74,292.3266667,293.1614286,297.4814286,296.2,294.26,290.96,283.65,277.93,272.8,272.8,277.1914286,276.78,272.74,268.6466667,263.7,257.78,257.41,252.0566667,250.61,257.46,254.9866667,252.76,252.5314286,251.8366667,249.7266667,250.79,252.28,254.69,250.59,243.4366667,243.8566667,248.9166667,248.7766667,251.7466667,250.2966667,254.83,255.4266667,256.3866667,256.8866667,255.4,252.4266667,250.8966667,249.6566667,250.11,251.94,255.48,254.0566667,255.4666667,259.0666667,267.5166667,266.7966667,274.7266667,276.4466667,276.3166667,274.38,274.9866667,277.3566667,280.5566667,285.8766667,290.55,292.2045455,294.36,291.8745455,288.84,,,L9
2024-02-28 22:11:48+00:00,433.8985714,427.4585714,426.75,421.3,419.63,397.48,400.3,395.41,393.7785714,391.2885714,388.2185714,387.89,387.24,381.77,377.4285714,369.3285714,367.88,355.3,349.5685714,345.1285714,346.21,332.2885714,318.39,313,319.2285714,311.6285714,301.52,299.56,299.4,293.97,289.2,284.62,286.28,286.1185714,287.54,278.93,281.11,279.74,279.91,275.61,270.86,264.83,269.51,262.12,260.92,256.9285714,255.04,252.89,259.3,256.13,258.1,257.18,254.23,253.35,252.15,251.65,254.01,258.88,260.9,264.87,266.78,266.79,261.99,260.71,253.03,255.07,261.3,258.57,255.74,257.21,256.07,259.55,263.03,267.47,276.02,273.84,276.01,279.35,277.63,279.2,286.87,292.79,298.35,299.5281818,299.9,295.9581818,298.07,303.01,302.87,L8
2024-05-18 22:10:55+00:00,418.9742857,416.1842857,407.1366667,402.89,387.36,376.4066667,371.94,368.9766667,364.1142857,363.2142857,355.6742857,,,,,328.8942857,,316.5666667,319.6842857,322.2042857,317.8966667,309.9542857,301.29,295.3211111,292.1242857,284.5742857,278.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.5,231.1111111,235.1611111,235.8511111,235.69,235.79,237.68,235.6911111,237.2211111,244.2911111,250.3411111,251.8711111,255.5611111,257.6111111,257.6611111,261.16,264.1611111,270.2611111,272.2411111,268.4911111,259.25,264.75,267.5,273.46,282.37,286.8311111,283.1711111,L8
2024-06-27 22:10:53+00:00,,,463.4866667,450.37,428.83,419.5866667,414.19,409.4466667,423.2614286,403.6614286,401.4014286,407.7766667,388.6366667,389.5366667,383.1514286,350.8214286,329.7966667,334.5266667,333.4914286,334.0014286,338.9266667,340.8114286,,,329.7314286,,,324.32,311.66,301.04,293.06,287.29,282.68,286.7414286,288.2,297.76,304.4044444,298.66,281.42,276.24,257.7644444,257.82,264.5,285.5144444,306.71,275.8914286,246.6744444,237.4044444,232.41,241.41,252.68,242.24,249.5044444,267.4044444,271.0944444,263.8744444,285.1144444,286.4244444,248.45,241.6144444,251.5944444,255.1444444,252.76,252.9544444,266.5744444,281.1744444,268.21,263.2,260.51,257.0344444,249.5544444,257.8944444,262.6544444,281.8844444,,,294.0944444,297.08,,,,,,,,,,,,L9
2024-08-06 22:11:21+00:00,468.6857143,464.7557143,463.72,464.63,474.26,445.22,452.89,442.26,425.6057143,430.4657143,416.5857143,413.95,408.64,395.66,383.7157143,375.9157143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-08-22 22:11:34+00:00,470.5971429,461.1671429,466.5733333,467.97,476.06,453.2833333,,,,,,,,,,,,,,,,,,,,,,,,,317.27,306.27,300.84,303.1771429,297.3,295.18,290.4188889,288.33,284.33,280.79,277.3788889,283.26,290.66,288.7088889,290.21,286.0271429,268.6688889,259.3988889,259.82,256.8,259.22,266.8,266.6888889,268.6188889,264.3188889,266.0988889,265.5888889,259.3588889,253.28,255.4188889,253.5488889,263.3388889,260.81,267.7988889,266.3688889,268.7788889,269.36,271.44,268.27,273.7088889,277.3088889,280.8488889,,,,,,,,,,,,,,,,,,L8
