dates,nzd0125-0000,nzd0125-0001,nzd0125-0002,nzd0125-0003,nzd0125-0004,nzd0125-0005,nzd0125-0006,nzd0125-0007,nzd0125-0008,nzd0125-0009,nzd0125-0010,nzd0125-0011,nzd0125-0012,nzd0125-0013,nzd0125-0014,nzd0125-0015,nzd0125-0016,nzd0125-0017,nzd0125-0018,nzd0125-0019,nzd0125-0020,nzd0125-0021,nzd0125-0022,nzd0125-0023,nzd0125-0024,nzd0125-0025,nzd0125-0026,satname
2013-06-30 22:07:36+00:00,389.06,390.86,395.2492308,397.32,377.79,375.08,386.56,388.0118182,387.9518182,379.2218182,376.21,379.43,401.8833333,413.8,416,359.1733333,356.33,354.2,355.3492308,367.96,363.87,374.995,379.39,403.94,383.1833333,353.3,354.52,L8
2013-07-07 22:13:48+00:00,375.51,384.1114286,385.7646154,386.6766667,367.0766667,364.4066667,373.3966667,377.3090909,373.7890909,370.2290909,364.8266667,366.1466667,390.4922222,402.4433333,392.6133333,349.5122222,346.2766667,342.3166667,346.1446154,355.6466667,356.5733333,365.585,374.13,396.63,372.5422222,355.7833333,351.8933333,L8
2013-07-08 22:01:03+00:00,370.55,373.61,379.2907692,381.11,360.61,360.01,369.78,366.6581818,371.3381818,361.5981818,,,,,,,,,,,,,,,,,,L7
2013-07-15 22:07:11+00:00,,,383.2207692,384.79,368,361.81,377.16,374.1481818,376.3081818,370.0781818,365.22,371.34,396.2466667,404.4,,347.1566667,348.19,347.58,347.3907692,357.8,356.92,,375.23,393.77,,,,L7
2013-07-24 22:00:56+00:00,,,,,,362.38,366.73,370.3390909,370.3590909,363.3090909,359.13,355.7,384.4266667,397.38,380.54,344.1166667,339.81,340.51,336.2876923,352.58,346.96,354.995,365.55,381.03,366.9566667,350.17,349.5,L7
2013-08-08 22:13:49+00:00,392.15,381.9371429,382.8815385,384.0566667,365.7966667,368.5466667,374.8066667,377.08,378.9,373.67,364.9366667,373.0366667,387.8322222,407.4433333,387.9933333,351.9122222,346.9666667,345.2066667,347.0415385,352.7966667,360.0633333,364.335,376.04,396.2,373.0422222,355.1333333,355.3733333,L8
2013-08-17 22:07:39+00:00,,370.1542857,384.5084615,381.3766667,367.7166667,371.2266667,378.4266667,374.6954545,371.9354545,367.8354545,356.7366667,367.6466667,389.6322222,429.2733333,,350.3522222,337.1166667,329.0766667,339.2784615,348.2666667,345.0633333,,,406.41,373.9622222,341.0133333,341.7533333,L8
2013-09-02 22:07:40+00:00,375.8,372.3285714,377.9423077,375.6833333,358.9533333,359.6533333,367.6233333,367.5681818,370.2481818,362.9881818,359.3833333,364.9533333,389.9311111,405.8366667,,337.8611111,339.6233333,335.8633333,345.2423077,353.1433333,353.6866667,367.905,365.01,392.12,367.2211111,348.8966667,348.9266667,L8
2013-09-17 22:07:29+00:00,382.88,363.7628571,366.5007692,362.9566667,346.2066667,350.5566667,360.6966667,,,,,,,,,,,,329.6407692,340.8666667,340.1333333,341.995,357.93,383.7,353.9055556,335.1033333,339.7933333,L7
2013-10-19 22:07:51+00:00,,,,,,356.8533333,366.6833333,365.1836364,366.5636364,358.6036364,357.4933333,361.5833333,382.6877778,393.7466667,375.6466667,341.1277778,335.7733333,332.9133333,335.4946154,348.4033333,340.3966667,350.215,358.37,391.45,364.2877778,341.0166667,345.7366667,L7
2013-11-05 22:07:22+00:00,396.41,369.3214286,380.4623077,384.49,366.14,366.22,374.34,374.6954545,379.5454545,368.0754545,368.22,365.61,392.6166667,412.97,391.8,351.2966667,340.58,341.88,345.8723077,357.21,356.17,358.96,376.12,,,,,L8
2013-11-12 22:13:32+00:00,452.9,381.5957143,383.5615385,386.83,380.26,372.85,380.06,381.4936364,376.2336364,370.0536364,370.71,373.6,399.2733333,425.1,,352.4833333,350.49,351.17,358.0815385,364.62,357.58,371.435,,401.22,377.5933333,366.09,359.45,L8
2013-11-20 22:08:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,381.31,365.4,343.21,338.87,L7
2013-11-28 22:13:25+00:00,416.58,,,377.1966667,,,,381.8472727,388.1472727,381.7672727,376.3366667,376.5566667,395.7322222,404.6533333,,352.0822222,355.5566667,355.7166667,355.7215385,361.9366667,351.9033333,364.05,376.81,394.78,372.1322222,,345.2233333,L8
2013-12-22 22:08:11+00:00,397.42,372.3157143,377.6107692,383.1533333,361.5533333,360.4333333,372.3833333,,,,,,,,,,,,335.0007692,354.9033333,354.4366667,358.98,376.05,396.14,372.7311111,348.9066667,345.7466667,L7
2013-12-30 22:13:13+00:00,419.08,381.8142857,389.99,389.6366667,373.3866667,370.7466667,378.8266667,380.8818182,385.4618182,380.4018182,368.1466667,368.1466667,388.4955556,381.9733333,,341.4855556,344.4266667,345.7466667,345.58,354.6266667,351.3433333,362.155,362.55,394.56,368.1055556,347.1233333,344.4133333,L8
2014-01-08 22:06:55+00:00,444.67,394.2985714,396.2446154,399.8033333,382.4833333,379.0733333,392.3233333,390.4927273,397.2327273,392.4427273,389.6733333,388.3033333,406.7511111,406.7366667,385.0666667,358.9911111,360.8133333,360.4033333,363.5146154,372.7133333,372.3966667,378.42,377.78,404.65,383.7011111,364.9666667,355.8766667,L8
2014-01-23 22:08:33+00:00,391.69,377.2457143,380.6623077,383.7066667,369.8066667,376.1866667,383.7466667,385.7272727,391.2172727,379.4372727,377.1266667,380.3466667,389.9622222,398.6633333,373.6833333,,,,,,,,,,,,,L7
2014-01-24 22:06:45+00:00,397.95,388.7985714,389.8415385,392.35,384.55,381.94,395.1,395.8454545,401.4254545,392.1054545,386.52,389.01,406.7866667,410.65,392.72,359.8766667,360.19,360.37,363.9915385,374.7,375.39,378.325,381.99,409.53,386.0766667,368.28,363.07,L8
2014-02-01 22:02:30+00:00,382.63,356.2657143,373.1153846,376.9666667,363.1466667,361.5566667,371.5266667,370.92,376.85,366.12,,,,,,,,,,,,355.925,366.2,390.54,368.9588889,346.2733333,351.6933333,L7
2014-02-08 22:08:40+00:00,384.69,,,,,,,,,,366.6166667,377.4566667,396.7022222,393.7733333,,340.3522222,347.3366667,345.4066667,346.3807692,357.6266667,355.8033333,356.26,365.61,386.77,375.2322222,341.4433333,343.5333333,L7
2014-02-16 22:12:38+00:00,401.12,376.5328571,382.51,385.09,368.55,374.3,380.6,382.4918182,382.5618182,376.2218182,371.41,378.01,394.4833333,407.09,382.53,352.2733333,350.79,349.4,349.82,358.95,359.39,364.07,370.78,,373.9333333,355.62,355.42,L8
2014-02-17 22:02:20+00:00,,,,375.16,360.86,360.28,368.05,368.3345455,370.6045455,362.8745455,357.01,364.45,388.5933333,401.35,373.06,339.9233333,336.88,327.77,333.3292308,345.59,350.43,355.37,361.97,382.93,360.4533333,342.41,,L7
2014-03-05 22:02:25+00:00,410.39,,,,,,,,,380.8509091,369.8,378.25,405.2533333,415.71,387.1,351.9733333,351.71,351.55,348.7138462,360.06,364.6,367.635,384.45,395.49,376.3233333,355.58,360.44,L7
2014-03-20 22:12:13+00:00,404.26,378.6957143,382.4646154,383.5866667,371.1366667,369.2866667,379.8766667,382.9618182,380.6618182,370.6318182,367.8466667,372.2166667,399.2022222,409.3133333,392.0633333,353.9122222,348.0766667,347.4166667,347.5746154,359.0066667,362.4033333,364.38,386.71,402.55,377.1322222,357.1533333,361.0933333,L8
2014-03-21 22:02:32+00:00,394.86,368.7557143,375.6307692,,,,,,,,,,,,372.7866667,344.3311111,339.3733333,335.5933333,336.7707692,344.9233333,347.2466667,354.38,364.63,388.63,365.9511111,350.5966667,347.8466667,L7
2014-03-28 22:08:46+00:00,,,,,,,353.2466667,356,358.98,353.37,348.6566667,353.4866667,364.6588889,386.7933333,,329.8488889,327.3366667,330.3066667,332.1238462,345.8166667,346.3833333,357.025,358.09,381.75,355.0688889,338.2133333,340.0433333,L7
2014-04-05 22:11:58+00:00,393.69,380.8257143,385.2961538,383.92,371.88,371.7,380.96,378.4527273,380.1927273,372.6227273,367.07,371.81,396.4233333,402.59,381.98,354.4333333,350.69,350.16,352.2861538,356.39,359.86,364.995,373.77,395.61,369.2233333,356.08,359.28,L8
2014-04-06 22:02:36+00:00,375.48,371.7714286,377.3423077,378.9433333,364.9133333,360.9633333,371.6833333,371.06,373.73,363.5,356.0733333,365.9833333,388.2044444,389.3266667,,,,,,,,,,,,,,L7
2014-04-21 22:11:42+00:00,397.37,382.9814286,382.2430769,382.9033333,370.8333333,366.7333333,376.6233333,374.1081818,380.8881818,370.8081818,367.0733333,368.7533333,402.4711111,401.9366667,384.6566667,359.8211111,356.4133333,346.4633333,355.8530769,361.3933333,355.7266667,363.89,379.16,406.15,375.4411111,356.1666667,357.7866667,L8
2014-04-30 22:05:22+00:00,392.43,379.4342857,384.7246154,384.5166667,368.6166667,374.4866667,380.5266667,381.6209091,381.3009091,367.4409091,364.4866667,371.9866667,401.5755556,406.0333333,383.7733333,356.1755556,350.2266667,349.8366667,349.2046154,357.2466667,356.1433333,361.735,376.97,399.06,372.1655556,355.3333333,352.7433333,L8
2014-05-15 22:09:08+00:00,391.14,,,,,,,,,367.6772727,365.7866667,369.0866667,399.5022222,403.8833333,379.9533333,353.7522222,350.9666667,345.3966667,349.4923077,358.5766667,357.6833333,368.405,382.71,392.64,377.6022222,351.6033333,356.0333333,L7
2014-05-16 22:05:09+00:00,419.03,390.8371429,400.8723077,399.3866667,381.0466667,385.8966667,390.7466667,395.5881818,392.8481818,384.6781818,382.9566667,380.7666667,418.7588889,417.7833333,403.4433333,368.1088889,364.2566667,357.2666667,362.0923077,378.6066667,368.2333333,387.92,393.2,421.78,390.7688889,363.2033333,365.8333333,L8
2014-05-31 22:09:12+00:00,387.79,372.0428571,379.63,379.64,362.7,372.97,376.73,379.0818182,381.0618182,366.9718182,365.76,371.38,394.1533333,408.16,381.28,352.2433333,,,,,,,,,,,,L7
2014-06-16 22:09:12+00:00,385.38,347.4771429,370.0969231,368.71,356.22,356.17,363.76,363.7418182,,,,,,,,,,,,368.36,348.21,347.695,365.34,,,,,L7
2014-07-02 22:09:19+00:00,384.54,370.7271429,372.5484615,376.5833333,,,,,,,,,,,,350.5377778,342.4733333,341.4733333,345.6684615,351.7533333,356.6766667,357.05,373.03,390.59,368.4577778,351.4066667,350.3166667,L7
2014-07-10 22:11:40+00:00,,,,,,,,,,,,,,,,,,,,348.5933333,,,,,,,,L8
2014-07-26 22:11:43+00:00,374.7,369.84,368.6630769,368.2033333,357.4433333,359.3733333,368.5233333,377.3672727,374.2372727,364.2772727,353.0533333,363.9033333,392.2944444,398.2566667,373.0966667,346.8844444,342.6633333,341.7333333,343.6930769,350.4933333,350.7066667,362.885,371.7,396.53,369.5244444,348.2466667,350.1966667,L8
2014-07-27 22:03:14+00:00,380.86,,,,,,,,368.94,351.55,352.07,353.62,383.5733333,391.49,373.87,333.7033333,329.93,330.93,332.6069231,340.05,349.68,353.105,371.12,381.7,362.4233333,346.86,344.21,L7
2014-08-03 22:09:27+00:00,387.19,368.7057143,369.4115385,370.4466667,356.1566667,355.2766667,365.5266667,355.9790909,362.2690909,356.8590909,347.0766667,357.7766667,382.4155556,393.6733333,371.5033333,,,,,,,,,,,,,L7
2014-08-04 22:05:38+00:00,387.09,378.1314286,372.6546154,374.2866667,362.5166667,362.6766667,373.3466667,367.2490909,373.2090909,364.8390909,351.2866667,360.3966667,390.5522222,401.9533333,391.9933333,348.3222222,345.2366667,339.4566667,346.4946154,353.3966667,350.6733333,359.865,373,399.08,372.6022222,351.3733333,350.0033333,L8
2014-08-12 22:03:17+00:00,393.9,363.8228571,374.2407692,373.78,358.57,362.82,368.62,367.32,372.72,358.89,,,,,,,,,,,,,,,372.29,341.03,351.24,L7
2014-08-20 22:05:42+00:00,417.46,359.8485714,361.8684615,359.64,349.74,348.41,355.67,354.2927273,358.1927273,354.6427273,345.19,350.34,377.95,400.79,,331.95,331.91,327.66,333.3384615,346.19,345.38,361.575,378.63,392.65,364.36,339.86,344.3,L8
2014-08-28 22:03:15+00:00,,,,,,357.2333333,359.3033333,362.1709091,361.3609091,354.1609091,348.0633333,352.9433333,380.7344444,395.0066667,377.4866667,336.7044444,334.9433333,327.7133333,332.4092308,340.0333333,339.7566667,347.465,361.2,384.74,361.8744444,342.3066667,338.1166667,L7
2014-09-05 22:05:45+00:00,442.29,385.5557143,374.1638462,379.9233333,360.5133333,,,,,,,346.8833333,361.8711111,360.4466667,366.1066667,327.0911111,326.6133333,323.5533333,332.0838462,344.7033333,341.5866667,353.375,381.43,416.57,,,,L8
2014-09-20 22:09:32+00:00,,,,,,,376.6533333,,,,369.7133333,354.2733333,,,,329.4077778,,,338.8592308,341.0233333,345.1366667,361.235,360.51,398.95,354.3877778,344.3566667,347.3266667,L7
2014-09-29 22:03:28+00:00,380.18,346.7871429,,,,,,,,,346.9333333,348.6033333,382.7844444,395.7866667,367.1566667,333.7544444,324.3733333,322.2233333,324.1292308,338.2833333,341.5966667,349.595,361.77,388.65,366.1244444,340.8166667,344.1666667,L7
2014-10-06 22:09:44+00:00,416.51,341.9785714,352.8715385,349.5333333,349.5833333,347.5733333,344.8733333,345.57,345.52,337.3,339.1133333,,,,,,,,,,,,,,334.4244444,333.1066667,339.2566667,L7
2014-10-07 22:05:49+00:00,377.36,357.7985714,364.2530769,368.0333333,358.7833333,358.7133333,358.7333333,358.8063636,364.8463636,355.7763636,352.4933333,359.3433333,385.3977778,384.8966667,372.1566667,330.2677778,331.7333333,332.5533333,336.3130769,341.3333333,346.6466667,363.97,369.19,390.19,360.1877778,344.8466667,350.9866667,L8
2014-10-30 22:11:58+00:00,394.48,374.54,376.9915385,378.91,368.98,365.65,373.1,372.4063636,374.6263636,371.3063636,359.48,369.29,402.3533333,402.01,379.13,346.1933333,346.12,346.12,349.2615385,358.91,355.4,364.87,382.18,403.85,383.5833333,353.93,357.7,L8
2014-11-08 22:05:52+00:00,402.15,377.8228571,381.7969231,387.9766667,372.2966667,373.1766667,382.5366667,375.8245455,383.5245455,376.5545455,372.3766667,379.6466667,404.6988889,414.9833333,391.1033333,357.4588889,353.0466667,351.4466667,351.1569231,359.0266667,363.0633333,361.855,380.07,421.19,391.4388889,359.6333333,362.3433333,L8
2014-12-01 22:12:00+00:00,,368.8185714,372.7753846,377.5066667,358.7766667,358.5766667,363.1166667,368.6954545,370.9054545,362.8954545,359.7666667,365.3866667,389.6755556,425.0933333,,342.7855556,339.2266667,337.8366667,344.1853846,355.0266667,350.5933333,378.74,,407.63,362.0555556,357.6133333,353.3833333,L8
2014-12-02 22:04:00+00:00,,369.8557143,370.6176923,375.7466667,358.4166667,353.1566667,,,,,,,,,,,,,339.7876923,352.3466667,349.8333333,368.455,389.49,411.46,360.3422222,345.9233333,351.9833333,L7
2014-12-18 22:04:09+00:00,,,,,355.6433333,349.2833333,353.3033333,356.3836364,353.0536364,344.4236364,344.9033333,352.2433333,385.7877778,391.2466667,,331.4177778,330.0433333,331.0933333,332.6238462,341.0133333,343.3966667,343.74,361.03,388,353.3877778,342.0466667,342.1966667,L7
2014-12-26 22:05:43+00:00,410.91,372.6471429,377.0538462,380.8766667,364.1766667,366.0566667,370.7566667,373.7745455,374.6545455,367.5545455,364.2766667,369.4666667,399.8622222,417.4533333,389.1133333,352.6922222,341.9366667,337.1666667,343.1738462,360.3166667,354.4833333,361.38,379.85,397.79,375.5022222,357.6133333,352.4733333,L8
2015-01-10 22:10:23+00:00,409.11,371.6842857,374.0553846,377.0066667,356.8266667,361.8566667,365.3366667,367.2890909,370.6990909,357.7790909,355.0966667,363.2366667,391.3922222,405.9233333,378.9933333,343.5622222,340.6366667,,,,,,,,,,,L7
2015-01-11 22:05:40+00:00,417.82,379.1357143,382.0230769,385.0866667,366.7566667,366.8566667,375.2566667,375.1354545,375.3054545,369.5554545,363.6166667,373.1266667,414.0488889,407.7533333,387.6533333,354.2388889,351.2166667,348.7466667,353.8030769,358.2066667,357.4733333,373.3,384.27,420.41,380.3488889,363.2333333,359.7533333,L8
2015-01-26 22:10:26+00:00,,,,367.05,351.33,354.51,364.53,361.9118182,368.6818182,355.1718182,356.11,361.99,385.93,393.21,370.58,344.97,340.93,337.98,337.8130769,351.5,345.83,350.405,369.4,380.96,367.67,,,L7
2015-02-27 22:10:40+00:00,,375.5957143,380.2723077,375.38,359.74,363.78,372.96,369.0018182,,,340.49,360.04,383.88,388.42,379.56,340.19,339.69,334.62,342.9923077,348.28,,,,,,,,L7
2015-02-28 22:05:24+00:00,,,,,,,,381.3418182,380.9718182,371.2418182,366.1566667,371.0966667,393.9155556,414.6233333,,357.2655556,354.6066667,348.5566667,350.29,363.1966667,363.4033333,368.975,380.72,401.38,373.8155556,368.4033333,361.7933333,L8
2015-03-16 22:05:13+00:00,398.63,363.7542857,366.6192308,367.6066667,349.9466667,352.8066667,360.3666667,351.3736364,356.2236364,344.6136364,344.2666667,352.1466667,368.8688889,373.3233333,397.9333333,330.4288889,329.9666667,328.6366667,329.6792308,337.7666667,344.7133333,345.08,356.13,379.08,356.7288889,340.2533333,339.8833333,L8
2015-03-23 22:11:21+00:00,413.83,375.8757143,379.2623077,375.7333333,362.7433333,363.0933333,371.9233333,372.6327273,369.9027273,360.9927273,354.3633333,365.8633333,397.6644444,411.7766667,385.5166667,352.5744444,342.8833333,340.4733333,346.8523077,351.0433333,349.7366667,357.68,371.32,394.31,372.0644444,348.3366667,348.0066667,L8
2015-03-31 22:10:52+00:00,,,,,,,336.3233333,,,330.7436364,353.9433333,360.6333333,390.4477778,389.2066667,377.6366667,342.3477778,340.5933333,338.1533333,340.6338462,347.4733333,349.3366667,364.68,361.83,386.68,365.5677778,341.8366667,348.2666667,L7
2015-04-01 22:05:01+00:00,380.84,384.1271429,386.4076923,383.8966667,369.7866667,367.8766667,377.0866667,374.3490909,371.1090909,363.6290909,360.1466667,367.2066667,391.7988889,397.8633333,384.5933333,350.3388889,363.1766667,,,,,,375.59,392.39,,,,L8
2015-04-24 22:11:08+00:00,394.43,378.44,383.9415385,387.33,367.4,370.77,376.25,373.8763636,371.9963636,361.3263636,359.48,370.25,390.6833333,398.58,377.69,351.1533333,348.37,345.45,346.1015385,351.35,358.99,367.24,373.28,392.35,368.9633333,360.65,357.18,L8
2015-05-03 22:04:48+00:00,390.16,377.4971429,381.4230769,381.39,363.58,366.37,371.37,367.1109091,369.7109091,355.9409091,359.25,364.78,386.6833333,391.59,373.79,346.3733333,343.93,342.44,340.1130769,349.57,356.27,362.28,374.78,,374.9133333,350.48,352.16,L8
2015-05-10 22:10:52+00:00,395.42,378.5185714,381.4392308,380.8766667,369.0066667,366.1566667,374.7566667,369.9663636,372.1063636,362.6363636,361.0666667,363.2666667,393.3888889,396.3633333,378.7833333,348.8888889,346.8466667,343.1966667,342.6992308,353.5166667,356.5133333,357.745,377.22,385.86,373.7788889,354.2333333,355.6033333,L8
2015-05-18 22:11:16+00:00,380.43,374.2714286,375.7461538,371.9566667,358.8666667,357.9866667,362.9566667,362.8954545,358.0354545,,,,,,,,,,,,347.5033333,351.465,365.15,381.15,364.9655556,344.4533333,346.7833333,L7
2015-05-19 22:04:40+00:00,406.88,384.8114286,388.9946154,384.7033333,372.7033333,372.6533333,380.1133333,379.1845455,379.2145455,373.7845455,368.3033333,373.9233333,392.7544444,410.5466667,387.0666667,354.3544444,348.8533333,350.1033333,347.8846154,362.7733333,360.9666667,369.52,388.58,398.61,377.7144444,362.4566667,353.8266667,L8
2015-05-27 22:05:06+00:00,367.13,372.72,383.7476923,380.47,363.51,366.4,376.83,379.0354545,380.6054545,364.7954545,365.06,371.14,386.97,390.99,380.92,352.03,,,,,,,,,,,,L7
2015-06-03 22:11:21+00:00,,,,,351.6666667,357.5866667,351.2266667,,,,,,,,,,,,,,,,,,,,,L7
2015-06-20 22:04:57+00:00,393.68,371.1371429,374.8692308,375.5333333,360.2433333,362.1733333,370.2233333,369.8409091,370.1709091,358.8409091,360.4933333,364.0733333,385.6044444,405.7366667,380.5366667,344.2544444,343.2233333,344.7633333,344.0192308,358.0833333,359.2066667,361.935,380.47,391.98,370.8944444,357.9666667,350.8966667,L8
2015-07-05 22:11:30+00:00,403.08,379.2757143,378.6915385,380.6233333,368.2833333,359.8633333,365.2233333,374.3745455,373.5645455,363.9545455,362.7733333,,,,,,,,,,,,,,,,350.9666667,L7
2015-07-21 22:11:34+00:00,405.22,384.1514286,382.5807692,381.59,362.02,364.68,373.13,370.4690909,374.4090909,362.6390909,362.31,373.01,387.6233333,401.23,380.09,344.7933333,343.05,,,,,,,,,,,L7
2015-07-22 22:05:13+00:00,390.08,380.53,382.9546154,380.9433333,372.7333333,366.6433333,376.2533333,376.2336364,377.1436364,371.6136364,367.0533333,371.2433333,394.7777778,402.4166667,378.4066667,351.5777778,348.8333333,345.7633333,348.5446154,363.8733333,357.3266667,370.375,380.3,411.98,379.6177778,361.1766667,358.2366667,L8
2015-07-29 22:11:25+00:00,,371.2342857,379.2661538,378.2933333,359.2533333,366.7733333,377.9833333,376.5563636,378.2263636,367.4563636,369.9833333,375.2733333,389.4044444,399.3066667,388.2266667,352.5544444,339.5333333,340.8133333,351.9761538,360.4033333,351.5166667,367.815,394.01,402.18,370.4344444,347.2066667,348.7966667,L8
2015-08-06 22:11:37+00:00,370.21,360.8414286,360.5730769,364.9333333,350.2233333,349.3133333,,,,,,,,,,,,331.2233333,337.1730769,344.1833333,349.0166667,350.39,368.05,379.28,353.6511111,345.4866667,340.3166667,L7
2015-08-07 22:05:16+00:00,365.94,368.0757143,371.7269231,369.3433333,359.4533333,357.3333333,366.6833333,366.5154545,368.8454545,361.7954545,356.9533333,364.0633333,383.1277778,387.5466667,,338.9177778,340.8433333,338.4833333,347.4169231,355.2733333,350.6166667,360.005,369.96,395.93,366.0277778,351.4966667,348.0966667,L8
2015-08-15 22:05:28+00:00,367.79,361.9285714,362.0861538,365.9433333,347.6333333,351.2233333,359.9533333,358.9790909,361.8090909,353.7690909,351.4833333,358.8233333,377.4044444,387.5966667,363.4166667,332.6744444,,,,,,,,,,,,L7
2015-08-22 22:11:39+00:00,364.49,365.32,364.2269231,369.1666667,,,,,,,,,,,,341.0255556,335.6866667,334.0266667,339.4369231,347.3366667,350.4733333,362.305,375.85,395.51,372.1455556,348.6733333,348.7833333,L7
2015-08-23 22:05:24+00:00,406.7,377.0242857,379.6915385,380.4766667,368.0766667,367.8366667,380.3066667,376.8281818,379.6481818,369.4181818,366.1366667,376.0166667,396.3388889,404.3633333,391.6033333,352.7888889,348.7066667,349.8366667,352.9715385,355.8666667,360.8233333,372.505,381.61,398.91,377.0488889,357.3233333,352.9133333,L8
2015-09-16 22:05:34+00:00,403.73,379.5257143,383.4507692,382.2933333,365.7133333,,,,,,,,,,,,351.3633333,353.0733333,351.4707692,361.4033333,364.9766667,369.58,385.73,399.75,387.6311111,358.3766667,361.7866667,L7
2015-09-24 22:05:37+00:00,440.98,365.7757143,368.1707692,370.21,352.28,357.13,368.39,369.0654545,373.3054545,372.4754545,372.14,370.62,384.8366667,401.63,,332.4266667,338.3,338.25,354.2107692,368.8,,,,398.64,,,,L8
2015-10-26 22:05:43+00:00,374.59,376.1228571,379.4553846,378.14,360.59,363.2,373.87,372.2727273,373.5027273,366.8927273,364.62,373.3,391.9333333,396.36,379.47,338.0733333,344.07,344.98,350.3053846,360.58,366.57,371.3,374.58,394.94,373.5233333,354.47,349.8,L8
2015-12-21 22:06:54+00:00,,,,,,,369.7266667,372.0481818,374.9481818,368.6981818,369.4066667,365.5866667,386.7422222,412.9533333,,325.7322222,344.5066667,346.0766667,344.9376923,356.4666667,363.7733333,368.975,384.29,400.58,369.3322222,344.8633333,351.1433333,L7
2015-12-28 22:13:09+00:00,,,374.2876923,376.6233333,360.8233333,365.7133333,374.3933333,373.1163636,378.4563636,364.9963636,365.1133333,374.9733333,393.5344444,397.7266667,379.3766667,343.8044444,340.5533333,344.2633333,343.0276923,354.4533333,,,,,,,,L7
2016-02-07 22:07:29+00:00,357.26,358.34,360.3061538,359.7766667,347.7466667,344.3666667,362.0566667,358.9045455,,,,,,,,,,,322.1161538,339.4966667,350.1533333,351.85,359.33,379.08,358.1488889,340.6633333,345.4833333,L7
2016-02-22 22:11:42+00:00,381.39,373.2057143,373.0353846,373.22,357.8,364.32,370.89,374.9045455,376.4545455,366.8145455,359.98,369.25,383.3766667,396.45,374.43,344.8466667,343.26,344.98,339.8653846,351.53,355.99,362.82,375.99,399.06,368.2766667,352.49,355.76,L8
2016-03-02 22:05:31+00:00,359.96,360.03,369.2261538,370.2666667,354.1866667,361.4266667,371.6966667,367.9945455,373.8845455,362.9045455,364.0366667,367.0266667,389.4488889,392.0233333,368.5133333,340.3988889,339.9966667,341.8066667,340.9461538,349.7666667,355.2933333,363.18,371.18,393.32,366.7688889,347.2133333,352.4633333,L8
2016-03-25 22:11:32+00:00,398.13,377.8442857,376.2353846,381.3966667,363.3066667,364.3666667,376.8566667,377.5690909,379.3590909,367.4390909,364.2466667,371.6366667,394.1322222,411.8033333,387.7433333,350.6922222,347.0566667,344.3466667,344.3453846,353.5166667,356.3233333,360.81,379.33,391.76,371.5822222,355.3733333,353.3733333,L8
2016-04-03 22:05:16+00:00,,373.5271429,374.1830769,373.8033333,359.7333333,357.5533333,375.3933333,375.7954545,375.5954545,372.6654545,363.0333333,369.8433333,388.0411111,399.0066667,407.1766667,347.6911111,337.6733333,337.6133333,344.3230769,362.0833333,,,,,,,,L8
2016-04-11 22:07:52+00:00,400.76,,,,,,,,,,369.5833333,370.7633333,395.3577778,413.1866667,384.7166667,344.5577778,342.7333333,337.6633333,341.7215385,351.9833333,360.2466667,368.805,371.73,400.66,374.5077778,353.5066667,356.7166667,L7
2016-04-19 22:05:11+00:00,,367.8142857,370.2338462,361.26,348.83,356.67,360.51,365.8472727,364.0172727,352.8472727,345.57,351.76,382.8966667,380.38,366.06,335.0466667,336.95,338.07,341.7838462,350.33,349.7,360.045,360.29,388.62,361.0966667,346.37,343.38,L8
2016-04-26 22:11:21+00:00,409.4,384.6071429,390.2323077,387.2366667,376.9666667,373.3966667,382.1766667,381.2281818,384.8481818,378.0281818,373.0466667,376.2066667,415.4488889,411.7333333,394.4333333,355.0788889,354.3166667,353.3966667,356.9623077,363.1866667,363.1533333,378.45,388.38,,386.4588889,359.6233333,364.9233333,L8
2016-05-12 22:11:20+00:00,,,,,,,,,,371.8418182,369.4466667,370.9766667,408.2655556,401.3233333,380.0633333,353.7155556,351.0566667,353.8866667,352.1907692,362.1866667,353.0533333,366.52,379.57,408.58,378.3055556,357.4933333,359.5033333,L8
2016-05-13 22:08:02+00:00,438.47,,,,,,,,,,,,,,,,,,351.2792308,356.8666667,357.2733333,355.07,372.33,398.46,379.6922222,360.9033333,353.9133333,L7
2016-05-21 22:05:14+00:00,,376.5142857,380.2292308,379.5633333,365.8733333,365.5433333,374.8333333,373.0990909,376.8290909,372.5090909,366.3233333,373.8033333,399.4211111,391.9666667,368.7866667,346.6611111,348.2533333,343.3033333,351.5192308,356.0333333,358.6066667,366.065,373.23,402.74,372.8811111,354.1766667,355.5166667,L8
2016-05-29 22:08:07+00:00,,,,,,,,,,,363.4766667,368.1266667,382.6655556,384.7433333,363.9733333,338.6855556,343.0166667,339.1666667,341.5476923,353.3866667,350.3233333,358.765,366.62,387.03,366.9655556,349.7933333,349.8333333,L7
2016-06-13 22:11:30+00:00,443.3,378.0885714,378.2761538,377.4066667,361.8966667,365.8366667,377.6866667,377.7536364,380.0836364,370.6936364,366.7166667,370.8166667,390.8622222,420.6533333,,345.6922222,344.8266667,341.2866667,347.2361538,356.5466667,358.9533333,363.815,377.87,404.09,389.2922222,351.1033333,349.2233333,L8
