dates,nzd0191-0000,nzd0191-0001,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,satname
2003-08-15 21:36:48+00:00,316.23,306.7357143,304.0466667,281.7466667,268.0266667,295.46,284.25,,283.2057143,292.3057143,297.2657143,293.3777778,293.48,294.15,293.8157143,284.4677778,278.9677778,283.73,282.0977778,276.8977778,269.01,278.6557143,281.8990909,277.49,273.0228571,275.1677778,275.06,281.84,278.43,290.19,278.7977778,284.5277778,295.8677778,301.78,299.9838095,305.3890909,307.19,316.8373684,314.0577778,299.93,297.2378261,298.0630769,300.9990909,305.175,320.1690909,324.0433333,319.1830769,319.0833333,331.6833333,333.5230769,341.6028571,L5
2003-10-10 21:47:55+00:00,,,,,,,,,257.0714286,272.6014286,281.3414286,286.0355556,289.18,284.78,,,,,,261.0855556,259.65,263.1614286,259.9590909,270.95,266.9357143,269.6155556,,,,,,,277.0055556,273.04,283.797619,286.9190909,282.05,293.7984211,298.7855556,,,,,,310.8590909,309.1566667,309.0015385,318.3866667,316.5966667,316.7615385,325.4357143,L7
2003-10-17 21:54:15+00:00,,,302.6433333,279.9733333,,306.62,299.99,347.2228571,282.3028571,292.2828571,309.9028571,,,,301.6828571,303.7455556,293.7055556,299.86,286.8955556,285.0355556,275.63,280.3028571,284.4254545,,,,295.51,286.79,278.63,291.64,294.4855556,297.6555556,299.6655556,299.75,302.9019048,,,,,312.49,316.8678261,310.4561538,301.0254545,316.325,329.3254545,331.2566667,329.0761538,333.3866667,,,,L7
2003-10-18 21:37:48+00:00,330.76,319.21,306.38,308.11,,318.04,305.19,338.06,,,,,,,,,,,,280.83,278.32,279.81,280.77,289.87,287.62,285.91,285.66,278.81,276.45,286.73,288.56,290.96,295.4,301.83,306.25,308.68,311.1,312.59,316.52,312.05,319.55,312.19,302.98,316.65,323.16,326.19,329.41,337.09,337.35,337.27,346,L5
2003-10-25 21:44:04+00:00,307.57,298.4057143,297.9566667,267.5766667,271.8266667,293.22,288.9,333.4657143,265.8157143,273.5057143,284.5957143,284.5677778,282.63,284.86,297.3557143,294.6177778,284.6177778,282.17,274.4877778,273.9077778,261.47,258.4257143,262.1245455,268.63,266.6428571,270.2977778,276.06,276.23,268.98,280.08,287.2677778,285.2577778,281.7577778,280.12,276.3038095,283.0745455,282.72,286.7542105,306.7777778,305.46,312.6113043,305.5407692,297.3945455,309.85,314.5845455,307.1733333,305.1107692,319.3733333,315.4333333,314.3207692,323.0028571,L5
2003-11-18 21:54:39+00:00,328.17,,,,292.9933333,297.33,288,327.4614286,272.4614286,282.3614286,295.6514286,294.8922222,293.82,,,,281.8722222,279.01,275.1022222,275.0322222,269.55,268.2014286,273.6627273,278.95,281.2457143,,,,,279.09,284.8622222,287.1122222,286.7522222,292.83,294.007619,298.0227273,297.35,303.4363158,,,,306.11,298.6027273,306.58,306.4327273,305.8266667,311.77,320.5266667,322.2166667,321.01,,L7
2004-01-05 21:54:57+00:00,323.23,309.8428571,302.3533333,295.1133333,300.4533333,308.51,304.1,318.1228571,284.0828571,,,,299.65,299.74,289.9028571,293.5922222,284.7222222,280.96,274.9722222,277.3022222,273.62,,,,,290.1222222,275.79,280.21,283.26,287.7,292.1722222,292.1622222,290.8122222,294.74,,,,313.2610526,308.5422222,313.3,315.9134783,314.9346154,311.5490909,313.515,320.0390909,324.3166667,,,,,333.3914286,L7
2004-01-21 21:55:02+00:00,,,,,,,,,,279.3771429,290.4471429,292.1666667,295.79,290.5,291.2971429,282.4566667,279.5666667,,,,,272.8471429,276.2154545,274.4,271.8785714,271.8166667,273.06,276.03,279.46,285.15,,,,285.73,294.9514286,301.7854545,299.54,308.6515789,310.4366667,310.56,313.2217391,299.6615385,301.7454545,,,,317.5015385,320.93,324.54,328.1315385,330.0485714,L7
2004-03-09 21:55:15+00:00,326.75,310.0342857,,,,,296.98,285.8042857,284.7842857,290.0842857,297.4842857,294.9544444,291.19,297.94,,,,,276.8444444,275.5244444,267.17,281.6742857,272.6309091,276.81,273.5171429,277.0344444,286.24,,,,,,,,,,,,,,,,,297.455,313.6709091,314.9833333,309.4492308,318.0933333,328.7633333,326.2792308,332.6171429,L7
2004-03-17 21:45:08+00:00,309.54,308.0085714,286.3766667,280.0366667,286.0966667,284.9,280.73,301.3385714,293.0785714,298.1285714,294.5885714,290.0111111,289.3,288.67,282.5385714,287.2211111,278.5911111,281.72,271.9211111,271.8311111,266.76,273.0785714,285.7145455,273.36,278.4942857,286.9111111,279.96,278.16,284.43,281.27,291.4211111,297.4411111,290.9411111,296.17,300.102381,299.0445455,307.91,312.5094737,305.3411111,303.16,305.7730435,318.2969231,311.4145455,306.59,315.8045455,318.7033333,316.4269231,324.3033333,320.7533333,323.3769231,333.0942857,L5
2004-03-25 21:55:18+00:00,,,,,,,,,,,,,,,,,,,,,279.97,288.8385714,286.2636364,283.2,278.9042857,291.5411111,294.99,298.68,295.84,,,,,301.31,308.012381,313.2336364,319.43,320.1157895,320.6411111,317.45,312.326087,318.8315385,,,,,320.5615385,332.2733333,332.3633333,338.0615385,344.3442857,L7
2004-04-02 21:45:18+00:00,,,320.51,316.38,309.95,298.08,292.57,305.4057143,298.2957143,297.3757143,296.9757143,307.1533333,311.38,311.22,313.9957143,308.5733333,303.8333333,304.37,290.4633333,283.7533333,280.84,275.3457143,283.5127273,284.75,302.4728571,298.6733333,292.96,296.27,297.71,272.51,261.8233333,286.8733333,298.9533333,291.44,301.5371429,313.8727273,322.83,324.6147368,317.5033333,318.91,322.5321739,333.1853846,321.8827273,,,,,332.85,330.16,339.2353846,350.0228571,L5
2004-04-18 21:45:49+00:00,329.23,316.7671429,294.8233333,287.5933333,289.3433333,292.64,293.25,297.0571429,283.2371429,293.0571429,296.4771429,302.0255556,302.03,303.24,293.7371429,283.0355556,277.4055556,274.23,271.6755556,265.7055556,270.12,277.5971429,281.53,283.33,285.1785714,289.7755556,281.67,280.54,281.31,271.4,280.5755556,284.7055556,286.5555556,294.43,300.9447619,306.98,311.07,310.6342105,313.1655556,303.16,302.5869565,302.9076923,299.71,306.475,306.43,313.0166667,316.2476923,323.6866667,327.8966667,329.6876923,336.0185714,L5
2004-05-20 21:46:44+00:00,291.59,285.34,266.6566667,271.0966667,280.4966667,280.08,278.01,269.05,266.75,275.69,279.74,281.9877778,282.81,281.44,281.4,273.1877778,269.4977778,268.19,262.5677778,261.7877778,254.06,261.09,260.2136364,259.78,261.31,264.0477778,269.29,268.88,274.17,283.57,276.3877778,284.4877778,284.0177778,280.52,281.0866667,291.0536364,294.38,304.0684211,295.8477778,298.47,299.6369565,298.5046154,294.3336364,304.535,307.3636364,306.2433333,310.3846154,317.2733333,,323.1846154,332.69,L5
2004-05-28 21:55:11+00:00,309.9,296.4814286,,,,283.61,277.77,285.2114286,278.0714286,283.3814286,283.3214286,285.4566667,292.75,296.03,,,,283.63,272.8566667,265.5566667,265.13,266.3014286,277.62,280.76,276.8357143,283.7366667,,,,286.02,282.6966667,292.9266667,294.6466667,289.98,298.8242857,306.39,300.71,319.4226316,310.5266667,,,,307.68,310.725,313.66,324.5,321.2030769,322.24,,336.0930769,338.0657143,L7
2004-06-06 21:48:56+00:00,338.49,320.1128571,310.41,328.96,329.49,,,,,,318.3828571,311.26,317.05,321.67,,305.66,304.8,,,,,,,289.59,284.3614286,292.12,296.92,293.25,300.97,,,,,,,,,,,,,,,,,,,329.17,,,,L7
2004-06-22 21:48:52+00:00,,,,310.8066667,309.1266667,311.43,302.56,306.3285714,295.9185714,304.6285714,,,,,,303.5344444,296.3844444,293.2,287.7744444,280.7744444,276.55,288.1885714,,,,,,,294.4,298.23,297.8444444,312.9644444,310.5744444,305.45,321.672381,,,,,,322.043913,325.2607692,319.3254545,317.735,334.2754545,338.9133333,333.2807692,334.4433333,,,,L7
2004-06-29 21:55:03+00:00,,289.8071429,,,,,,,,,,,,288.31,280.1371429,,,,269.2344444,265.3644444,258.22,260.1871429,,288.94,292.2885714,290.2344444,272.24,,,,285.6344444,297.1944444,299.9544444,285.5,304.9480952,309.93,300.53,319.7536842,309.0144444,,,,301.24,302.54,309.82,315.7633333,315.6815385,319.1433333,,327.1615385,330.1485714,L7
2004-06-30 21:41:46+00:00,,286.9128571,299.4366667,285.0266667,282.0466667,282.2,269.81,287.0128571,278.0028571,279.6528571,,285.8477778,297.17,298.57,294.0628571,301.0177778,283.1077778,279.44,276.1677778,270.1977778,265.98,267.5928571,287.3872727,290.37,290.9714286,287.8877778,274.98,,,,,,,,,,,,,316.17,316.4943478,309.2892308,304.2772727,,,,,,,,,L5
2004-07-07 21:48:09+00:00,350.74,316.85,313.8433333,330.0733333,328.9133333,328.78,323.25,355.81,305.09,312.01,315.18,317.4888889,317.12,325.31,323.62,317.3188889,314.2888889,303.74,295.9288889,294.4888889,287.99,299.55,305.8990909,319.17,312.96,320.5088889,311.5,307.81,314.65,315.65,317.0088889,325.8288889,325.8888889,322.85,326.3533333,330.8990909,336.91,349.7957895,347.4888889,341.12,337.1217391,333.8484615,330.2890909,321.845,334.1790909,339.5466667,339.2484615,346.7766667,351.8866667,355.8184615,361.97,L5
2004-07-23 21:48:33+00:00,308.82,301.3728571,293.65,300.49,305.31,308.48,307.29,331.8028571,296.7828571,298.8928571,294.8028571,294.8366667,296.42,302.42,301.8428571,292.5166667,302.7466667,297.83,295.3066667,288.5966667,284.37,288.7728571,279.6409091,278.32,282.4214286,289.1366667,289.24,292.83,286.34,295.5,303.8866667,298.6466667,305.3166667,310.99,301.9785714,305.2709091,314.71,316.1705263,318.2166667,311.2,313.8026087,323.38,324.8109091,323.785,314.2109091,321.45,331.47,330.37,330.95,331.08,343.3714286,L5
2004-07-24 21:48:45+00:00,309.46,300.5228571,,,,,,,288.4028571,294.3428571,293.8528571,293.19,301.29,306.37,305.5728571,,,,,,279.27,280.2028571,283.4327273,282.73,292.4314286,294.72,295.28,,,,,,,306.31,303.0885714,307.5727273,321.55,318.9794737,326.82,310.34,,,,,,310.49,322.8992308,329.15,329.58,339.4292308,347.1714286,L7
2004-08-08 21:48:50+00:00,302.9,300.6357143,311.8033333,296.8833333,298.3033333,304.34,293.96,330.9757143,299.1557143,304.6257143,295.5757143,294.6455556,302.24,310.03,315.4357143,326.3955556,318.2355556,314.36,312.4255556,303.0455556,295.25,290.9157143,298.4036364,282.71,283.0528571,290.8155556,294.35,303.49,283.34,,,,,,,,,,,,,,317.9336364,324.03,309.9636364,317.2366667,323.1530769,338.0766667,330.4266667,336.5830769,342.4428571,L5
2004-08-16 21:54:50+00:00,,,282.5966667,291.9266667,288.5666667,294.96,293.46,327.28,286.85,294.75,298.14,294.5211111,,,,308.9611111,301.7811111,297.37,292.7211111,284.7111111,281.65,277.53,283.6754545,288.11,,,,290.4,284.74,286.99,293.1811111,294.2411111,299.4611111,303.14,302.6666667,306.4454545,,,,316.48,313.9347826,315.4238462,311.9754545,316.2,308.7654545,309.5233333,321.3638462,326.7733333,329.3833333,,,L7
2004-08-25 21:48:37+00:00,,,,,295.6533333,295.01,292.67,308.3357143,294.8257143,304.1457143,312.8657143,,,,,,304.0322222,296.49,295.0522222,299.9022222,294.81,274.5757143,290.3872727,,,,,,284.76,286.6,300.9322222,294.7822222,308.9122222,318.92,317.5204762,319.0172727,,,,,,321.5315385,314.8172727,331.56,308.8572727,319.1866667,327.7215385,342.0366667,,,,L7
2004-09-25 21:50:07+00:00,304.66,299.2071429,301.3633333,293.7133333,285.7133333,282.45,283.18,306.5071429,282.4371429,284.2071429,293.8771429,302.1955556,302.2,296.2,299.5471429,308.2555556,299.2055556,294.6,291.7955556,290.7755556,281.03,272.1671429,273.1354545,276.18,286.7285714,280.0355556,284.51,289.89,282.66,281.88,296.0155556,297.7255556,291.9555556,298.76,307.6947619,299.4354545,310.53,315.2710526,317.2555556,313.3,303.2804348,309.3253846,314.7154545,327.28,323.9654545,307.1366667,316.6353846,317.1466667,322.3466667,331.3253846,339.9585714,L5
2004-10-12 21:48:24+00:00,,,,,,299.4,296.5,296.2528571,298.1528571,302.0728571,305.1028571,312.9955556,,,,,,301.76,295.7055556,291.9655556,295.57,294.9928571,289.3709091,288.79,,,,,,290.26,294.6855556,310.8055556,305.1455556,316.81,320.6219048,319.1509091,319.13,,,,,,322.5509091,332.75,331.3909091,325.9166667,325.9238462,335.6266667,338.7866667,,,L7
2004-10-20 21:44:28+00:00,348.73,311.2057143,311.8833333,313.5033333,309.9133333,310.98,313.02,342.0057143,305.2857143,303.7657143,310.6357143,314.8988889,318.64,320.04,312.8157143,313.5188889,312.8988889,310.56,302.1188889,302.3988889,302.19,299.2957143,297.69,297.89,299.4928571,299.8788889,298.41,299.53,297.95,297.74,299.6988889,314.8788889,312.8688889,313.68,321.1804762,320.8,322.95,330.1415789,334.0288889,318.7,316.736087,320.1246154,321.54,329.71,341.43,337.1866667,331.2446154,339.1166667,340.8466667,348.3046154,350.5628571,L5
2004-10-27 21:50:47+00:00,319.86,320.3442857,313.5733333,315.1533333,312.1233333,306.88,310.24,303.2842857,293.1342857,297.9342857,297.7042857,302.9022222,307.22,313.04,313.6542857,307.4922222,314.5922222,312.7,306.0322222,290.5722222,292.58,295.4442857,288.5454545,281.64,288.4871429,301.0422222,303.88,301.27,303.21,296.88,301.2422222,308.6322222,303.9422222,301.42,310.8461905,309.2754545,311.19,329.5957895,334.2422222,322.92,320.5886957,322.2192308,329.0654545,332.39,322.4654545,322.3766667,,,,,,L5
2005-01-15 21:52:09+00:00,321.48,295.37,314.2033333,313.9033333,322.5733333,331.7,,350.16,344.08,343.24,340.5,327.7355556,320.81,320.95,320.47,317.6355556,325.6955556,322.27,346.4155556,,340.51,351.57,344.4072727,,317.54,317.0855556,317.57,321.32,322.38,322.74,327.8755556,334.2455556,332.7155556,337.31,337.1433333,343.3972727,340.89,330.6268421,341.3255556,336.29,330.693913,319.4092308,319.9272727,333.99,346.8272727,341.9666667,344.3092308,347.9666667,349.0566667,340.0092308,341.67,L5
2005-01-24 21:46:06+00:00,310.98,289.9928571,290.2466667,296.0766667,296.6166667,304.33,328.44,317.4428571,307.6528571,313.2528571,319.6328571,313.4944444,307.54,309.85,315.1928571,311.2644444,312.9444444,310.44,314.0544444,310.1844444,305.42,313.6428571,321.5,318.48,302.9814286,308.3544444,308.66,302.63,305.88,307.82,312.1644444,309.8644444,313.9544444,315.14,322.3252381,324.65,330.17,321.0457895,332.7944444,329.37,323.2530435,321.6823077,315.17,321.265,331.11,327.2633333,330.7523077,333.4733333,337.8933333,346.2323077,347.1214286,L5
2005-02-08 21:55:35+00:00,297.19,278.9742857,274.8666667,275.0466667,280.4066667,275.27,277.99,,,,,287.6077778,285.46,287.82,287.8342857,282.5677778,285.9077778,280.69,277.0577778,267.9077778,,,,273.19,273.6471429,276.6677778,277.19,280.18,281.75,280.4,287.2277778,277.6977778,,,,301.1481818,304.34,306.9594737,306.6677778,301.14,297.246087,294.4461538,294.3281818,294.685,,,,,314.0933333,327.2861538,329.8371429,L7
2005-02-09 21:46:19+00:00,307.43,276.96,274.4133333,278.7033333,288.6033333,298.52,295.1,319.84,287.72,292.96,292.02,284.0788889,281.68,284.66,282.71,282.3088889,289.3388889,293.5,288.7488889,281.9088889,282.04,285.73,281.5090909,271.76,271.73,279.0288889,275.43,279.15,274.99,295.82,293.6288889,297.2988889,298.0588889,299.2,305.6933333,297.1090909,297.21,304.9457895,296.9688889,295.52,287.9217391,304.4184615,306.5690909,309.125,313.3190909,315.5966667,318.1484615,315.7666667,314.3366667,321.4284615,320.29,L5
2005-02-24 21:55:41+00:00,321.62,298.2528571,295.3266667,304.0366667,301.8266667,308.02,302.5,347.2528571,,,,301.3911111,305.01,303.63,305.9028571,300.3311111,300.5611111,303.97,292.1011111,292.8511111,281.24,,,,298.9614286,300.3211111,295.6,297.48,293.1,299.19,296.3911111,300.2811111,304.7311111,,,,319.12,319.1368421,323.0811111,312.29,309.2852174,315.0830769,308.2781818,315.61,316.7481818,,,,,342.6430769,337.0414286,L7
2005-02-25 21:46:35+00:00,326.2,295.73,297.7766667,299.0466667,299.1266667,306.38,306.88,303.61,291.54,299.29,297.96,300.8944444,303.95,303.47,304.9,298.3644444,300.8544444,295.11,295.8644444,288.8944444,282.36,292.2,287.9218182,291.76,288.4,293.9144444,293.23,296.83,293.75,297.52,294.6244444,300.2944444,304.7444444,310.53,310.7466667,312.9618182,317.94,324.9194737,321.3944444,309.27,309.6991304,303.5053846,306.6418182,309.13,315.4218182,316.8133333,320.3553846,321.1933333,327.3133333,338.3753846,331.14,L5
2005-03-04 21:52:52+00:00,316.47,301.8685714,297.4366667,294.6766667,303.8366667,297.04,292.85,330.8685714,297.1585714,300.2185714,303.3485714,306.8944444,310.38,310.43,305.8685714,306.5344444,309.2044444,305.15,295.7644444,290.8244444,292.41,294.6785714,283.3809091,290.58,285.6142857,305.4044444,298.45,300.79,302.31,301.04,293.8444444,297.5244444,304.6044444,314.33,316.012381,319.8109091,326.43,324.2315789,326.7044444,313.32,316.7973913,317.9884615,310.5809091,315.68,315.5809091,325.5133333,328.6184615,332.2733333,335.3833333,347.1684615,343.5142857,L5
2005-03-12 21:55:44+00:00,327.74,301.0628571,291.9,295.27,,,,,,,,,,,,,,,,,283.48,295.3428571,289.8472727,293.08,289.0514286,301.11,296.98,302.17,,,,,,,,,,,,,,,,,319.9472727,315.22,319.8715385,325.85,328.5,333.0715385,339.4314286,L7
2005-04-13 21:55:36+00:00,316.71,304.33,287.26,271.03,,,,,280.87,283.68,294.65,298.03,294.97,299.86,299.83,293.53,,,,273.83,274.16,281.64,271.9245455,278.37,278.37,288.72,293.41,288.07,,,,294.28,299.48,295.55,301.81,296.3645455,302.54,312.2631579,307.01,304.65,303.9065217,,,,306.8545455,307.35,311.8023077,320.8,323.87,324.3623077,333.02,L7
2005-04-21 21:53:10+00:00,324.81,332.3014286,327.4733333,300.6333333,284.8033333,276.77,279.45,326.3214286,293.2414286,295.6114286,313.1214286,316.1855556,316.86,314.53,313.4414286,310.3655556,298.6155556,291.03,282.7655556,281.8155556,286.95,281.8814286,290.2845455,299.94,299.0357143,302.8655556,302.61,297,282.84,295.57,284.0755556,301.8455556,296.4055556,304.87,307.487619,311.3645455,330.51,327.1152632,328.8655556,316.89,310.436087,319.5292308,314.3845455,311.445,310.4545455,316.5366667,323.9992308,338.9666667,336.7466667,339.7992308,355.1957143,L5
2005-04-29 21:55:36+00:00,320.83,317.1057143,304.82,297.15,297.11,,,,291.7757143,298.0857143,307.8757143,306.2066667,307.29,306.91,311.3257143,301.4066667,300.8366667,,,,,291.6357143,291.4236364,296.03,296.0428571,300.5566667,301.8,303.01,295.82,301.68,,,,312.05,310.6771429,315.1736364,318.69,328.12,327.4166667,323.52,317.7030435,329.3592308,,,,,334.1192308,336.04,342.7,346.1092308,355.7728571,L7
2005-05-07 21:53:16+00:00,,,,,,,,,,,,,293.71,287.57,280.3471429,270.13,279.85,275.86,266.81,271.33,273.85,266.1671429,269.2572727,260.09,281.0685714,281.21,279.78,285.47,280.86,286.06,286,287.99,292.03,289.97,288.5014286,296.5672727,300.58,301.3005263,298.81,298.56,303.7595652,311.3807692,310.4272727,302.41,312.2772727,309.25,314.4807692,319.38,317.86,323.5807692,337.4685714,L5
2005-05-08 21:49:28+00:00,306.46,299.1528571,294.5266667,278.4166667,279.9766667,,,,,,,288.3444444,294.13,291.77,293.5028571,285.7744444,289.0244444,,,,,,,269.89,276.2214286,280.8944444,283.77,285.6,281.93,283.85,,,,,,300.4,305.51,307.7557895,306.1044444,306.9,304.1430435,308.4723077,,,,,,,318.2733333,319.1023077,336.9014286,L7
2005-05-23 21:53:24+00:00,292.86,290.1257143,322.3466667,292.9566667,281.0466667,276.89,274.78,,276.5557143,289.6857143,295.4857143,302.5711111,300.64,303.75,299.5257143,292.5911111,287.5311111,278.93,277.4611111,276.6411111,272.51,270.9957143,,288.32,290.2828571,293.6611111,291.59,283.39,285.35,287.12,281.7211111,286.6511111,291.0011111,299.54,308.3238095,311.0063636,309.4,308.4131579,315.3311111,308.22,309.4191304,308.79,304.7563636,304.725,307.8663636,318.1233333,325.79,327.2333333,,334.08,351.6328571,L5
2005-05-24 21:49:26+00:00,,,,,,286.45,279.12,,270.35,292.67,298.86,295.9566667,,,,,,,281.2566667,270.3666667,272.61,279.23,284.9581818,288.81,292.43,,,,,,286.9666667,292.5466667,295.9966667,300.92,307.03,309.4781818,311.05,,,,,,,307.125,309.6281818,315.91,327.3607692,326.47,326.55,336.4407692,,L7
2005-06-01 21:47:18+00:00,329.77,,342.7933333,322.5133333,311.3433333,291.44,289.63,323.0885714,306.6485714,300.7585714,307.7185714,312.3055556,306.31,306.23,296.8185714,297.8955556,294.6355556,291.32,292.6655556,293.7055556,286.62,276.9185714,,295.88,302.0842857,298.1155556,294.52,290.92,303.02,302.69,293.8955556,299.6255556,300.8755556,301.86,310.1590476,325.9018182,311.27,319.5057895,315.1555556,321.7,314.9656522,328.55,321.4118182,332.405,327.4318182,329.6166667,334.68,325.5066667,326.4566667,334.39,348.8542857,L5
2005-06-08 21:53:33+00:00,320.53,296.2914286,306.0033333,306.4733333,310.2033333,309.31,307.86,291.0514286,294.0014286,307.5514286,305.7414286,305.3022222,307.09,312.31,310.3514286,304.6022222,311.8522222,306.24,308.4222222,301.8422222,295.45,294.2714286,286.0872727,295.74,296.7957143,304.7122222,307.19,296.13,306.75,311.17,313.8422222,311.8422222,312.4522222,318.32,313.537619,319.3372727,316.12,322.7394737,321.8822222,323.7,325.3547826,332.7023077,332.6472727,331.945,336.3672727,337.9766667,339.1223077,336.8466667,337.4566667,345.3923077,355.4857143,L5
2005-06-09 21:49:20+00:00,304.12,297.5157143,302.0866667,,,,,,,299.3657143,298.8157143,297.6111111,304.61,316.65,310.2457143,305.5111111,,,,,,286.3957143,284.5409091,291.13,293.6228571,305.0311111,306.38,296.34,,,,,,,311.0638095,313.6909091,314.3,323.5663158,322.9511111,320.32,314.6556522,,,,,,333.3923077,329.8733333,331.2433333,341.6223077,352.7728571,L7
2005-06-25 21:49:15+00:00,286.52,289.9828571,273.03,259.49,250.23,272.83,263.87,,,,,,279.49,282.52,282.0028571,274.72,277.36,275.31,275.1,,,,,,272.1614286,277.07,282.4,278.78,282.91,290.14,282.59,,,,,,,297.1926316,301.09,299.07,301.7369565,303.1915385,306.7672727,308.595,,,,,,,332.1914286,L7
2005-07-19 21:47:39+00:00,246.59,258.8771429,235.1033333,242.6533333,258.2633333,243.47,255.2,298.5971429,249.0971429,249.6771429,256.1271429,263.3555556,265.48,257.87,251.8571429,262.5555556,266.0455556,264.62,256.0255556,255.8855556,255.71,236.7371429,,250.08,263.5585714,259.3455556,255.14,260.25,268.81,266.85,265.4455556,274.3655556,274.3955556,280.47,281.9947619,281.7954545,281.02,278.6410526,284.4455556,293.16,294.9404348,303.1853846,304.7454545,297.31,300.5554545,301.2666667,303.8453846,310.6666667,,321.8253846,325.7985714,L5
2005-07-26 21:53:54+00:00,295.84,290.3042857,276.1833333,277.8733333,286.4933333,296.09,287.17,266.2042857,,278.1542857,291.4442857,284.6222222,284.6,285.72,282.8742857,290.6622222,293.9722222,297.4,290.1522222,291.8822222,288.38,276.6042857,272.08,278.47,278.5771429,286.7722222,279.48,292.51,297.97,300.92,303.0522222,303.3522222,312.0622222,306.12,297.6461905,306.34,299.93,309.5489474,310.2722222,315.63,327.2352174,326.3515385,331.4,322.575,331.36,339.5566667,328.5615385,332.5266667,325.7266667,341.0115385,351.0071429,L5
2005-08-03 21:55:25+00:00,292.64,286.5728571,277.1533333,261.5733333,,,,,255.7028571,278.0128571,285.4928571,292.8755556,292.08,286.4,282.3728571,274.1155556,,,,275.5355556,264.17,262.5428571,273.9009091,276.7,284.5114286,280.0755556,274.86,274.85,,,,,286.9655556,295.63,295.2619048,298.1509091,299,307.37,304.9155556,313.73,315.0513043,,,,320.7009091,320.8066667,322.5338462,325.8066667,333.3266667,342.5938462,348.2514286,L7
