dates,nzd0233-0001,nzd0233-0002,nzd0233-0003,nzd0233-0004,nzd0233-0005,nzd0233-0006,nzd0233-0007,nzd0233-0008,nzd0233-0009,nzd0233-0010,nzd0233-0011,nzd0233-0012,nzd0233-0013,nzd0233-0014,nzd0233-0015,nzd0233-0016,nzd0233-0017,nzd0233-0018,nzd0233-0019,nzd0233-0020,nzd0233-0021,nzd0233-0022,nzd0233-0024,satname
2023-08-15 21:53:36+00:00,381.49,379.725,381.6088889,381.21,383.6147059,383.365,375.3966667,377.4969231,377.2857143,375.1657143,377.0666667,375.655,374.935,374.7447059,372.595,376.0157143,362.7557143,356.1957143,355.445,346.8588889,352.7047059,347.1557143,270.4854545,L8
2023-08-22 21:59:50+00:00,393.63,387.435,388.4122222,387.5073684,388.7794118,388.095,385.8366667,387.8907692,385.5442857,381.4242857,383.0066667,383.495,385.085,382.1594118,384.415,382.8742857,377.0742857,369.6242857,370.275,363.9922222,369.6594118,363.1642857,356.0754545,L8
2023-08-23 21:53:32+00:00,391.46,389.615,386.26,386.0921053,385.9964706,385.305,385.22,385.7038462,384.6171429,378.9271429,381.64,381.875,382.035,381.1464706,382.525,384.2271429,375.9671429,372.4571429,369.935,368.45,366.0764706,362.2471429,350.6090909,L9
2023-08-26 19:39:10+00:00,,,352.1833333,345.8668421,,,,,,,,,,,,,,,,,,,315.5645455,L7
2023-08-30 21:59:47+00:00,383.02,381.885,384.7544444,383.7242105,383.1564706,382.245,380.5933333,380.4023077,377.9728571,377.5628571,377.7933333,376.855,377.545,374.8464706,380.095,377.4428571,368.2328571,365.6828571,364.475,360.6144444,361.4764706,353.5028571,351.9754545,L9
2023-08-31 19:42:28+00:00,,,,,,369.915,,,,,,,,,,,,,,,,,,L7
2023-08-31 21:53:40+00:00,394.03,391.25,391.2111111,389.4926316,387.9364706,390.95,389.3033333,390.6284615,387.3485714,386.0485714,388.9433333,387.66,385.45,386.0364706,386.65,385.7485714,380.6185714,373.9185714,376.64,369.3811111,376.2764706,365.5085714,362.7081818,L8
2023-09-07 21:59:49+00:00,387.73,385.36,383.1355556,382.9789474,385.2194118,383.87,383.4866667,381.9546154,377.0785714,376.7685714,380.5866667,380.14,376.1,378.0794118,378.37,380.7585714,375.5485714,366.2285714,366.22,362.5055556,369.2994118,361.1485714,354.5027273,L8
2023-09-08 21:53:42+00:00,390.23,388.64,386.8822222,387.7710526,382.7,382.66,383.7366667,381.4392308,377.8628571,377.4028571,382.0466667,383.13,382.41,380.64,383.04,383.9928571,378.0428571,370.4128571,372.54,365.2322222,371.34,359.6228571,354.8181818,L9
2023-09-15 21:59:56+00:00,387.58,386.64,383.6233333,384.7331579,384.8017647,384.53,383.74,382.7761538,377.5242857,380.5242857,381.5,380.05,376.63,375.7917647,377.87,379.0542857,373.2142857,368.5342857,364.93,360.5833333,367.9417647,360.3342857,359.0318182,L9
2023-10-02 21:53:47+00:00,381.99,383.765,383.7011111,381.8289474,381.5958824,384.335,378.9733333,380.41,379.79,376.12,379.2733333,,,,380.265,374.87,369.82,363.92,366.485,361.3911111,363.0458824,362.05,361.2254545,L8
2023-10-09 22:00:00+00:00,378.17,375.385,375.6077778,374.0926316,375.2305882,373.495,370.8833333,371.0892308,367.4457143,369.0157143,372.1733333,372.165,372.865,370.3905882,370.955,368.8757143,361.3657143,358.5457143,358.345,358.9577778,361.2905882,352.1957143,353.8845455,L8
2023-10-10 21:53:51+00:00,379.37,378.12,378.1522222,379.2963158,379.3323529,375.87,377.0866667,375.02,373.5214286,370.6614286,373.5266667,376.1,374.36,372.2523529,375.39,372.9314286,365.9114286,364.8814286,365,361.5522222,364.5123529,354.5414286,361.3054545,L9
2023-10-17 22:00:06+00:00,380.38,382.845,382.74,383.7915789,385.5717647,387.245,384.25,380.9323077,384.73,379.38,382.89,379.635,381.345,377.5917647,379.425,377.64,373.26,365.91,366.905,360.29,364.0917647,363.52,371.2945455,L9
2023-10-18 21:53:49+00:00,384.04,385.98,384.3844444,389.62,385.9911765,384.25,383.2433333,383.2823077,383.8171429,382.5371429,387.2533333,383.49,379.72,384.2311765,386.81,381.9671429,381.2271429,369.1771429,376.97,370.2444444,382.4511765,374.5571429,385.0381818,L8
2023-11-11 21:53:51+00:00,390.65,386.025,386.1355556,385.9668421,384.6529412,384.985,382.9866667,382.3707692,379.7514286,381.3514286,383.4566667,382.945,380.985,377.4429412,381.225,377.0414286,373.9814286,366.7714286,368.995,364.2055556,373.3729412,362.3714286,369.2236364,L9
2023-12-13 21:53:58+00:00,376.91,373.155,370.3544444,370.7531579,371.3770588,376.025,372.5933333,372.3492308,370.3985714,368.1285714,367.6133333,366.125,367.285,363.7970588,370.725,368.7285714,362.7385714,359.1585714,361.885,359.5244444,361.8770588,360.8685714,367.6863636,L9
2023-12-20 22:00:11+00:00,377.91,375.7,375.1755556,372.9089474,369.3894118,368.21,367.7166667,370.7346154,362.6585714,363.4785714,368.4466667,367.74,364.63,366.5194118,368.18,366.4685714,361.0585714,357.7285714,355.42,353.0555556,362.5994118,357.8185714,362.2827273,L9
2024-01-06 21:53:45+00:00,378.43,,,,,352.095,370.35,375.3330769,,,,,,,,,,,,,,,,L8
2024-01-13 21:59:59+00:00,379.04,377.05,375.3033333,371.5821053,375.6023529,378.07,377.77,376.5330769,370.28,368.78,372.4,371.82,371.35,370.9523529,374.47,375.79,365.14,362.05,358.79,344.6533333,361.9223529,,378.4427273,L8
2024-02-14 21:59:55+00:00,381.39,380.905,379.8888889,376.1984211,376.8505882,375.905,373.9966667,377.8023077,371.9042857,369.1342857,372.3266667,373.715,373.075,370.0105882,376.065,376.0242857,368.9442857,366.9342857,362.085,365.7288889,368.3205882,366.6842857,378.6818182,L8
2024-02-15 21:53:54+00:00,383.33,378.97,380.8577778,378.0336842,377.0176471,378.5,376.1633333,376.52,373.4185714,374.6585714,374.7933333,373.48,371.33,370.2076471,373.25,372.1385714,369.8085714,365.7385714,366.09,359.8077778,363.8876471,367.5885714,376.4945455,L9
2024-02-23 21:53:43+00:00,376.04,375.185,374.7055556,374.8263158,376.5582353,370.295,373.7166667,369.2692308,366.5242857,367.4042857,371.8066667,373.545,370.905,370.2682353,371.895,373.3042857,365.9942857,361.7742857,360.665,359.4655556,362.9382353,356.6242857,371.2190909,L8
2024-03-09 22:00:02+00:00,380.53,379.515,380.4422222,380.1484211,378.3888235,374.135,373.1666667,373.4838462,371.2585714,372.1085714,374.3566667,377.075,376.795,377.8188235,377.775,376.4885714,371.1985714,366.4185714,366.915,365.2522222,370.8588235,360.6185714,369.6845455,L9
2024-03-17 21:59:38+00:00,379.68,377.45,377.75,377.3,376.92,376.6,377.61,375.88,372.64,373.07,374.46,373.15,373.13,374.62,375.55,376.63,371.5,367.08,364.76,360.54,365.34,360.93,370.96,L8
2024-03-18 21:53:49+00:00,380.93,380.365,380.0777778,379.9973684,378.9982353,381.935,382.5433333,379.5584615,381.6171429,378.1271429,379.6033333,380.055,380.985,372.4182353,,,,,,,,,359.9272727,L9
2024-04-03 21:53:40+00:00,382.73,378.975,380.6611111,378.9357895,378.4923529,380.325,378.7133333,376.7753846,375.93,375.97,381.0633333,378.515,378.805,378.3523529,378.125,379.13,373.73,368.41,371.265,362.8411111,369.5823529,360.52,359.3363636,L9
2024-04-26 21:59:28+00:00,385.1,381.08,380.2755556,379.0831579,381.0723529,380.16,382.3866667,379.2423077,377.5728571,379.0928571,378.5266667,377.68,376.33,375.9123529,378.26,380.0128571,368.6728571,364.8328571,366.48,363.2255556,368.4923529,365.7128571,361.8209091,L9
2024-05-04 21:59:10+00:00,389.1,384.71,385.7933333,385.7294737,387.0735294,384.73,382.77,381.07,377.5371429,377.1471429,382.2,382.48,381.77,378.1435294,383.45,382.3771429,374.8671429,370.6171429,369.26,367.6233333,369.3435294,360.0571429,358.0081818,L8
2024-05-28 21:59:12+00:00,386.31,383.12,384.8922222,382.5547368,384.8082353,382.68,383.0266667,382.3753846,382.33,379.26,381.7066667,380.08,380.54,379.3982353,380.04,380.68,374.12,371.05,367.43,363.2722222,368.1182353,364.54,,L9
2024-05-29 21:52:42+00:00,385.19,381.225,381.9566667,380.1636842,380.5323529,380.685,380.14,379.7369231,379.9142857,379.9442857,379.84,380.215,377.365,376.8923529,378.445,379.1342857,371.2242857,366.9042857,367.045,360.8566667,367.7223529,362.0242857,,L8
2024-06-06 21:53:01+00:00,387.58,383.27,383.6011111,382.6978947,385.1388235,381.36,380.1433333,379.8092308,380.2871429,379.2571429,379.4633333,380.32,383.14,381.1488235,381.31,382.6471429,376.1071429,371.3471429,367.54,369.8711111,375.6488235,364.7471429,,L9
2024-06-14 21:52:47+00:00,374.94,371.735,368.5788889,371.27,370.7547059,370.385,362.3466667,360.3369231,359.1257143,362.5057143,362.8966667,360.985,360.405,365.3447059,359.105,362.8257143,354.5557143,356.6357143,355.645,,357.9447059,343.3857143,,L8
2024-06-21 21:59:05+00:00,394.52,386.67,387.7788889,389.5026316,386.2258824,386.17,386.7166667,,,,,,,,,,,,,,,,,L8
2024-06-29 21:58:59+00:00,394.74,,,,,,,,,,,,,,,,,,,,,358.4742857,,L9
2024-07-07 21:59:13+00:00,393.82,391.6,387.7233333,389.2578947,389.4394118,,,,,,,,,,,,,,,,,,,L8
2024-07-08 21:53:01+00:00,394.96,392.385,389.8388889,389.7789474,388.7452941,388.285,387.8066667,388.6738462,385.8014286,383.1814286,387.9966667,387.885,388.165,387.5152941,388.135,389.7314286,384.4514286,377.6114286,376.985,,379.5352941,370.2114286,,L9
2024-07-23 21:59:27+00:00,386.64,384.545,381.3211111,379.9794737,382.9305882,380.525,381.8733333,382.7515385,376.7571429,378.7871429,379.7133333,381.515,376.295,376.4205882,380.655,384.9171429,373.4771429,370.8271429,369.225,362.4411111,366.3905882,366.6071429,,L8
2024-07-24 21:53:05+00:00,390.48,390.955,386.1677778,384.7657895,386.5441176,388.725,386.6133333,386.2238462,385.1257143,,,,,,,,,,,,,,,L9
2024-08-09 21:53:13+00:00,386.9,387.305,384.1388889,383.0289474,382.6152941,384.885,384.3866667,384.8938462,383.0914286,384.1914286,381.9466667,382.475,380.705,378.7852941,382.635,382.8714286,378.1714286,373.7514286,373.235,370.9388889,380.3252941,373.6314286,,L9
2024-08-24 21:59:36+00:00,380.92,385.96,381.7788889,380.6410526,382.7617647,385.43,383.9866667,381.2576923,380.7385714,382.1985714,382.9566667,378.49,375.14,376.0417647,380.26,382.5985714,376.3985714,373.5885714,368.29,364.8388889,375.5617647,368.0885714,351.5754545,L8
2024-09-01 21:59:36+00:00,382.07,375.11,377.7755556,378.4594737,378.0341176,377.66,372.9666667,371.7461538,374.3057143,372.2857143,370.6266667,374.14,372.78,373.1541176,373.1,374.0857143,367.0857143,361.0257143,362.97,360.7455556,362.5141176,352.4657143,343.0772727,L9
2024-09-10 21:53:28+00:00,385.05,381.815,381.4655556,379.4010526,380.6658824,379.965,380.8766667,377.8484615,377.1157143,375.1657143,380.0366667,380.735,378.925,377.1958824,378.115,381.1757143,375.9757143,370.7057143,370.375,364.5955556,367.7658824,358.8557143,357.2718182,L9
2024-09-17 21:59:40+00:00,379.1,377.03,374.4355556,377.6794737,378.2041176,378.21,376.3866667,372.1761538,369.4357143,370.4557143,374.2766667,374.58,373.82,371.2141176,373.9,375.7857143,367.8657143,362.7557143,363.72,358.5355556,363.2441176,357.6357143,355.1772727,L9
2024-09-25 21:59:43+00:00,386.42,379.56,381.1655556,380.5989474,378.6494118,380.26,377.1066667,378.0946154,375.9885714,376.1485714,380.7166667,378.94,379.46,378.1194118,378.11,377.0985714,372.9885714,366.5085714,367,361.7355556,369.3294118,360.4685714,360.5927273,L8
2024-10-12 21:53:39+00:00,380.96,379.8,375.24,374.9705263,372.2047059,372.7,374.26,369.8315385,371.0671429,374.1871429,374.5,374.3,370.08,371.0247059,374.22,376.1471429,366.7871429,362.7871429,360.6,357.72,362.2447059,354.8171429,353.9845455,L9
