dates,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,satname
2009-03-09 21:44:35+00:00,375.7555556,385.3685714,368.85,362.0155556,360.5855556,346.6555556,350.7355556,339.44,,,,,379.16,378.5355556,375.9055556,377.6,381.75,386.11,380.3955556,385.98,388.0455556,389.39,,,,,388.5155556,381.2255556,379.1385714,381.6155556,387.4255556,373.63,379.14,381.6555556,395.8,389.8585714,,,,,376.93,385.0855556,387.66,385.38,388.7655556,394.2,390.3655556,395.74,396.0033333,395.46,,,,,376.23,375.2755556,376.3055556,376.0955556,368.23,361.8755556,359.4755556,352.22,350.24,,,,,346.73,354.0685714,356.0885714,354.7585714,347.95,350.11,349.8755556,340.9555556,328.5,,,,,356.88,342.7,L7
2009-03-25 21:44:42+00:00,,,,,,343.6866667,344.7266667,343.98,346.6566667,349.22,358.1166667,363.36,369.77,375.4166667,375.7566667,372.97,,,,,369.5366667,381.76,385.9866667,380.75,374.6466667,370.98,376.3366667,383.7966667,364.82,367.3066667,360.8266667,,,,376.72,374.91,374.45,370.4466667,372.8266667,379.86,383.59,377.8966667,377.72,378.19,,,,390.03,387.86,389.47,380.9066667,380.72,374.44,380.43,377.59,380.0066667,374.1466667,380.2466667,,,,346.84,343.7,345.08,343.16,343.55,345.28,352.04,356.01,359.56,351.53,,,,,340.74,341.42,330.9,329.5766667,331.12,337.69,344.16,L7
2009-04-10 21:44:47+00:00,,,,352.5233333,352.8833333,346.8333333,339.8833333,339.62,342.6633333,351.32,350.7733333,357.5,362.1,367.9533333,371.3533333,,,,,366.72,366.2633333,369.59,368.9433333,369.53,368.7733333,361.1,376.3533333,377.2633333,367.5028571,,,,355.82,363.0933333,365.19,368.1328571,372.57,372.5333333,373.9633333,380.19,377.7,377.8433333,,,,,391.5933333,384.54,386.53,383.24,379.4833333,373.74,374.38,373.33,379.27,374.3633333,,,,357.7033333,356.9033333,355.85,349.44,340.1228571,337.0328571,335.0328571,339.56,340.83,340.0728571,,,,,341.8033333,333.2833333,332.13,327.57,320.09,321.7133333,325.86,325.82,335.93,L7
2009-04-26 21:44:51+00:00,380.3333333,,,,,351.1333333,346.8633333,347.88,350.4233333,352.79,357.7333333,361.61,368.77,375.9233333,378.8933333,374.09,372.65,,,,,,,,,,,,,,,,,,,,,,,,,,352.13,359.36,,,,,370.36,370.72,360.2033333,359.67,361.13,367.59,382.17,385.5533333,384.2733333,,,,,,,,,,,,,,,,,,,328.53,326.93,323.57,328.2433333,329.47,344.28,349.57,L7
2009-05-28 21:44:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,373.9111111,,,,,,,,,,,,,,365.8,371.6711111,370.47,375.85,374.5311111,384.69,387.1011111,383.58,385.3566667,,,,,370.18,367.98,367.9211111,368.2711111,367.0411111,373.86,363.1911111,358.3511111,355.44,345.85,,,,324.56,323.88,318.8985714,325.4085714,,,343.93,336.3811111,328.0511111,328.99,,,,,327.6,332.99,L7
2009-07-06 21:50:36+00:00,361.0044444,,,,,,,323.35,328.1344444,330.82,340.8544444,347.84,351.65,356.2144444,357.6344444,356.71,358.06,,,,,,362.0644444,360.25,363.3444444,368.67,372.3544444,372.8744444,364.9742857,363.3444444,361.6844444,,,,,,361.92,363.0244444,367.2644444,361.3,360.09,361.8244444,364.4,367.32,375.4544444,,,,,380.33,388.6644444,384.66,369.26,372.94,373.58,372.5844444,364.6644444,364.9444444,,,,,,333.1642857,330.1542857,322.3142857,321.73,321.05,318.4442857,324.7242857,321.0842857,324.61,,,,,322.27,321.77,322.4844444,324.67,318.83,312.96,L7
2009-07-31 21:44:42+00:00,357.9777778,364.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.4177778,,,,,350.92,361.31,367.0877778,371.0677778,360.72,358.91,367.0077778,372.13,364.54,376.0577778,,,,,384.03,379.5777778,375.99,370.32,373.77,371.24,374.5177778,369.5377778,367.2677778,,,,,329.05,317.89,314.61,308.86,305.21,302.08,,,,,,,,,289.04,282.19,300.8977778,302.09,303.06,,L7
2009-08-07 21:50:50+00:00,,,,,,,341.6422222,343.64,338.4222222,350.86,353.4722222,361.51,371.39,377.8522222,381.6622222,375.82,,,,,,374.8,374.9022222,377.79,385.9322222,387.51,386.0122222,384.7522222,380.3457143,375.3822222,367.4922222,,,,,371.2657143,390.02,394.9522222,390.2522222,384.67,369.57,373.2322222,372.37,374.47,,,,,,405.11,397.4222222,387.91,391.27,392.79,388.18,383.0722222,384.4722222,382.4822222,,,,,,345.7457143,344.0757143,342.1257143,343.4,340.75,331.3457143,326.7357143,327.2157143,,,,,,319.5,325.04,335.0322222,340.77,321.38,322.62,L7
2009-08-23 21:50:25+00:00,371.05,,,,,,,,326.92,330.24,340.02,350.18,355.71,362.71,361.12,363.28,362.19,359.04,,,,,,368.52,370.25,376.71,380.15,378.78,364.7085714,361.72,359.06,350.42,,,,,,379.96,380.32,373.07,369.55,377.64,374.03,372.69,372.13,,,,,,379.79,380.42,378.9,378.19,378.48,374.35,373.02,372.72,373.29,,,,,,338.6085714,332.1885714,331.37,327,326.7885714,319.2585714,314.9085714,324.01,,,,,,303.4,319.73,328.27,328.22,327.63,L7
2009-09-01 21:44:38+00:00,378.9033333,381.0157143,342.8,348.8933333,341.6633333,339.3333333,316.1333333,320.18,323.5433333,327.47,338.3333333,347.28,,,,,365.65,365.26,360.7933333,359.34,353.9733333,357.05,356.3233333,363.98,369.8433333,375.49,376.0733333,,,,,360.18,357.3,359.6833333,367.3,376.4657143,381.64,378.0333333,381.7133333,385.81,,,,,377.7233333,383.77,390.8333333,398.21,394.38,393.41,378.8333333,383.54,382.62,380.08,,,,,370.7,377.6233333,355.3033333,350.5,352.68,349.8457143,340.1857143,335.3657143,343.45,335.56,,,,332.32,336.46,323.0333333,325.1033333,326.04,317.39,313.88,322.3733333,339.56,,,L7
2009-09-08 21:50:25+00:00,,,,,347.0844444,336.2044444,323.1344444,326.58,327.7644444,331.7,335.6244444,352.24,359.39,363.1144444,,,,,,,361.1444444,363.89,367.3844444,371.11,376.0444444,385.74,388.4644444,389.3544444,378.0285714,,,,,,371.7,372.9885714,373.74,379.5644444,380.5444444,378.2,372.95,373.3144444,,,,,,404.82,400.2266667,402.57,392.2544444,378.87,374.1,380.19,381.08,379.4544444,,,,,,363.15,352.32,335.9885714,346.2585714,337.0385714,337.95,334.83,333.6185714,335.3385714,,,,,322.1644444,326.87,316.98,310.13,325.5744444,331.19,333.16,334.73,L7
2009-11-11 21:50:49+00:00,370.2511111,370.0671429,354.6,349.2011111,341.0511111,333.1511111,,,,,,,355.21,362.2811111,367.9711111,366.91,361.9,357.94,356.1911111,356.49,355.4911111,,,,,,,380.6211111,372.0471429,369.5111111,367.2011111,357.19,356.78,363.6111111,363.25,,,,,,372.69,373.2311111,373.46,371.74,377.7711111,383.62,384.2311111,386.73,,,,,,,370.9,373.7811111,367.0811111,373.8911111,365.44,361.7011111,357.2811111,348.07,,,,,,327.69,324.1971429,331.0071429,327.1771429,319.99,315.88,317.7211111,320.4311111,323.97,,,,,339.31,330.24,L7
2009-12-22 21:45:36+00:00,,,,,,345.3433333,341.9833333,349.41,345.7433333,350.29,353.8533333,358.8,361.4,372.5733333,378.0933333,377.31,,,,,369.6033333,377.52,375.4733333,379.88,381.2133333,391.22,389.6433333,396.2933333,392.6728571,388.8933333,,,,,372.15,376.2228571,380.8,381.5033333,380.3733333,375.94,375.7,374.9533333,372.84,373,,,,410.28,413.93,401.24,399.1533333,390.33,393.04,384.9,390.87,385.7033333,389.1333333,,,,,371.42,362.83,357.8128571,357.1628571,350.4528571,347.35,341.9,347.7128571,345.1128571,346.2528571,,,,,,,,,,,,L7
2009-12-29 21:51:54+00:00,372.6122222,378.7457143,375.41,356.5222222,356.1022222,369.3922222,370.0622222,369.37,,,,,,,,384.67,383.99,377.52,375.0922222,377.16,372.7822222,372.6,386.3322222,,,,,,,397.9922222,395.5622222,393.3,395.54,395.5022222,397.65,395.9457143,395.13,398.8122222,,,,,385.71,379.79,383.7822222,387.33,399.5022222,420.13,407.4033333,405.49,399.2322222,,,,,,397.6422222,379.1422222,384.02,373.7322222,374.9622222,375.27,366.81,346.3857143,349.2157143,,,,,,338.9257143,348.08,341.07,337.5722222,334.5322222,329.02,336.8,341.11,,,,,L7
2010-02-08 21:46:18+00:00,376.16,381.1957143,373.97,361.61,,,,,338.06,347.24,354.4,359.74,365.12,374.06,379.95,381.61,376.59,374.89,369.16,374.29,,,,377.13,382.01,386.55,392.09,395.29,390.7757143,393.79,386.18,380.87,378.6,379.07,,,,378.59,376.09,372.77,371.65,375.28,377.51,380.62,387.14,397.35,402.78,,,,388.39,379.11,374.97,375.79,377.29,377.59,384.91,383.94,382.99,374.32,,,,,345.0957143,344.1957143,339.87,340.4,336.8057143,340.0757143,339.1157143,349.51,347.12,349.05,,,,336.09,332.21,333.92,334.23,338.83,L7
2010-03-03 21:52:18+00:00,,,,,,352.8133333,349.6933333,355.79,359.9533333,364.46,369.0933333,374.71,381.74,385.3433333,397.1033333,,,,,,,386.67,387.3433333,387.97,392.8633333,399.14,404.5433333,411.0433333,404.7328571,,,,,,,382.3828571,382.11,384.1833333,383.0033333,379.04,377.2,383.9333333,389.07,,,,,,408.73,405.68,397.4133333,396.65,391.23,389.16,395.3,391.5033333,387.8333333,,,,,,365.24,364.7928571,360.4928571,356.7328571,354.92,357.23,350.9528571,350.4028571,,,,,,338.04,342.14,334.32,343.9533333,344.61,344.16,347.77,L7
2010-03-12 21:46:35+00:00,366.5444444,370.6128571,364.65,355.8144444,343.3944444,335.0844444,317.2244444,316.3,330.7444444,339.88,,,,342.7044444,354.6944444,355.85,359.02,357.97,356.8344444,357.27,351.6744444,357.91,362.4744444,367.05,,,,,367.8828571,372.3444444,367.1444444,366.03,363.59,361.1944444,358.27,355.0428571,362.76,364.5544444,,,,,375.78,382.87,391.9844444,397.54,393.6144444,381.49,377.7866667,388.69,386.5944444,386.84,,,,373.3444444,367.1844444,371.6244444,364.43,367.1844444,360.7044444,346.87,344.17,336.2128571,335.2628571,,,,,328.6328571,328.6028571,333.51,331.13,329.2044444,324.0944444,319.24,315.11,316.55,,,,,L7
2010-03-19 21:52:48+00:00,374.4577778,383.1214286,377.84,366.6877778,359.0477778,350.7577778,341.5377778,,,,,,,365.8777778,370.0477778,367.46,368.78,366.11,372.0077778,371.21,370.7177778,374.92,,,,,,390.6177778,378.2114286,376.1277778,370.8177778,370.18,373.54,373.1377778,378.4,379.6314286,,,,,,379.5377778,380.71,384.72,392.0377778,405.08,408.8177778,403.34,407.3266667,,,,,,,379.2777778,382.2377778,375.6077778,378.14,378.2777778,374.7777778,367.57,354.9,,,,,,337.6814286,338.1514286,334.5114286,344.35,347.25,347.0777778,342.1577778,331.13,,,,,,340.99,L7
2010-04-13 21:46:41+00:00,,,367.44,362.5588889,349.8088889,339.3388889,333.8988889,334.26,335.3688889,342.7,347.2588889,350.25,358.44,365.9188889,,,,363.13,356.7188889,362.97,366.3188889,372.91,377.6188889,377.2,381.7888889,386.78,385.4188889,396.3188889,,,,,375.11,370.0588889,375.59,379.2857143,388.13,390.3488889,383.1088889,385.09,370.65,,,,,389.26,402.1088889,400.5,390.8833333,391.38,387.8088889,380.94,386.09,386.8,383.57,,,,,363.2488889,362.7788889,350.27,355.94,336.8557143,341.7857143,350.6757143,354.66,349,340.9957143,,,,334.43,332.0688889,334.7888889,331.97,324.07,312.87,319.5988889,320.35,346.26,342.77,L7
2010-04-20 21:52:51+00:00,,,,,,335.2455556,331.0255556,328.61,332.4755556,342.39,348.9555556,354.5,356.17,362.3355556,370.3455556,,,,,,362.8555556,362.96,370.4655556,377.21,378.2055556,375.85,385.1655556,379.9655556,367.9571429,,,,,,362.87,371.8271429,382.21,379.2555556,378.2855556,379.39,381.38,382.2155556,388.7,,,,,,375.2633333,392.01,390.1355556,382.78,385.54,388.77,387.43,387.6255556,,,,,,364.34,358.2,348.5971429,355.3671429,342.4871429,349.19,343.96,335.3971429,338.0171429,,,,,,329.57,322.49,307.97,320.4555556,336.07,340.37,345.53,L7
2010-04-29 21:46:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-05-06 21:52:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.7877778,388.7677778,390.8377778,373.11,366.0477778,366.9077778,368.37,363.29,,,,,,350.4857143,342.5257143,337.9257143,348.53,348.44,337.0677778,328.5077778,330.28,325.31,,,,,345.44,L7
2010-05-15 21:46:35+00:00,,,359.46,351.27,349.39,335.72,332.88,328.08,324.85,336.69,346.28,346.76,341.79,347.44,,,,,358.33,361.22,360.88,353.53,358.59,366.94,373.41,370.41,377.15,382.83,,,,,357.04,362.8,357.35,357.73,367.16,374.98,381.8,381.48,378.21,376.71,,,,378.67,384.66,386.5,380.71,380.1,379.92,385.73,385.88,379.64,377.27,,,,,348.15,350.76,352.38,349.35,339.5,347.54,340.11,335.98,337.11,330.17,,,,,328.51,320.09,319.65,307.13,308.41,320.1,329.68,332.8,332.57,L7
2010-06-16 21:46:36+00:00,355.8222222,367.4157143,353.34,345.7122222,341.7922222,333.4222222,332.5922222,333.03,332.2222222,326.52,333.8422222,338.34,,,,,346.64,354.37,356.2622222,353.33,351.1122222,349.67,359.6022222,364.16,366.3022222,368.32,379.2322222,,,,353.2622222,353.53,359.09,358.8722222,357.71,369.2557143,371.49,378.6622222,376.1622222,377.05,,,,,379.2822222,384.49,386.7322222,386.64,380.6733333,388.44,377.5622222,373.77,367.07,365.47,,,,363.0622222,363.82,357.7122222,359.8922222,352,344.21,340.0157143,336.8157143,336.6957143,331.73,,,,,327.76,329.6,322.6122222,320.0622222,318.03,312.64,304.15,318.7522222,329.46,,,L7
2010-07-02 21:46:40+00:00,359.79,368.8571429,,343.44,341.52,334.41,327.63,325.86,323.81,,,,,,352.62,354.54,355,358.24,362.52,356.69,357.14,356.51,352.55,358.46,,,,,368.9571429,368.46,359.96,365.17,361.64,360.18,361.22,361.4271429,361.1,368.29,,,,369.92,370.52,380.64,381.65,384.61,387.01,384.93,397.8,390.33,374.85,,,,,374.73,372,366,366.49,364.22,365.66,355.63,345.7,330.6871429,339.9571429,,,,336.0871429,,,,341.27,330.77,326.38,325.94,314.75,309.39,,,,330.2,L7
2010-07-09 21:52:27+00:00,363.7277778,366.0842857,,,,,,,323.4777778,326.73,331.4377778,334.9,347.4,361.4977778,363.3777778,359.98,362.95,,,,,,,357.66,365.1677778,362.76,363.4277778,369.2177778,365.5642857,372.8577778,372.5177778,369.91,,,,,,365.2377778,374.0977778,375.64,371.96,366.3177778,374.03,387.26,383.4277778,,,,,,367.5277778,367.68,368.67,372.48,376.69,381.0277778,375.7877778,368.7377778,361.19,,,,,,329.4142857,332.3442857,339.23,335.2,319.9142857,329.8142857,332.9342857,351.14,341.97,,,,,308.33,320.9077778,330.57,337.56,334.95,L7
2010-07-18 21:46:41+00:00,357.9433333,366.39,357.91,344.2433333,350.0733333,337.0733333,326.2633333,323.98,316.6233333,319.44,,,,,353.7333333,353.38,355.66,358.39,360.4333333,357.95,362.7133333,365.05,358.6033333,360.44,364.1033333,,,,,366.5433333,369.2833333,366.55,363.01,356.0833333,364.93,374.51,375.49,379.2533333,,,,,370.89,379.51,383.3633333,384.92,393.9433333,391.23,386.76,386.26,376.3833333,374.45,,,,,372.9833333,366.4433333,368.28,358.5333333,359.3933333,356.05,349.33,333.75,345.28,,,,,313.56,,,329.44,329.0833333,333.5933333,319.56,312.39,303.03,,,,,L7
2010-07-25 21:52:28+00:00,371.7666667,372.14,357.59,354.7066667,355.1766667,341.7966667,327.0366667,321.33,320.5566667,326.21,337.4966667,,,,,,368.11,364.44,362.4466667,366.99,362.0066667,359.94,355.2466667,358.69,357.9566667,352.28,,,,,,374.84,370.72,360.0366667,360.28,362.9,366.32,373.8966667,376.4466667,,,,,,384.5566667,392.36,394.6466667,392.97,374.91,386.66,376.7066667,372.92,368.7,,,,,,372.36,366.0566667,360.2366667,350.41,342.47,327.66,334.33,324.91,,,,,,337.32,335.48,335.6066667,335.2866667,316.83,304,298.5,321.4066667,321.83,,,L7
2010-08-10 21:52:27+00:00,,,,,358.3222222,340.7222222,329.5222222,322.02,326.7722222,338.69,339.9722222,347.98,355.6,364.0922222,,,,,,,366.1922222,359.56,365.9022222,361.91,366.8922222,370.41,382.5722222,386.8922222,375.2585714,,,,,,366.81,369.9685714,377.41,378.7622222,378.3922222,372.93,371.83,378.0822222,,,,,,399.96,387.0833333,385.09,385.8022222,377.72,372.64,376.03,375.24,376.7522222,,,,,,353.91,351.56,341.6785714,343.2485714,339.9885714,347.53,344.8,341.6985714,337.1685714,,,,,325.0922222,321.98,321.12,316.95,323.5822222,324.24,336.21,338.61,L7
2010-08-19 21:46:42+00:00,355.95,366.2357143,343.26,336.29,331.05,326.54,317.56,311.67,,,,,348.21,351.45,366.27,363.09,357.58,355.4,353.07,352.58,351.77,349.48,353.84,,,,,383.05,372.8257143,364.71,361.88,361.8,355.73,350.6,361.6,365.9957143,368.11,,,,371.53,374.19,373.87,376.38,385.21,386.21,385.94,385.65,373.9,374.14,,,,,362.62,362.08,364.98,365.68,360.44,350.95,347.53,346.8,346.64,331.5057143,,,,328.32,331.0457143,329.8157143,332.5957143,337.63,335.71,327.64,323.83,323.24,318.83,,,,,326.54,L7
2010-09-20 21:46:45+00:00,353.3788889,360.9642857,,,,,,319.36,326.7988889,327.01,333.3188889,345.05,351.31,361.3088889,368.6588889,373.09,364.87,364.3,,,,,348.0288889,354.3,363.0088889,372.18,378.5088889,389.1788889,382.7142857,377.6588889,373.4088889,369.74,,,,368.2642857,369.87,376.7588889,369.2488889,372.75,373.61,372.8188889,372.34,380.28,387.0388889,,,,382.1533333,376.74,372.8588889,374.55,369.88,366.02,365.35,369.2888889,365.9188889,369.7088889,359.89,,,,359.71,353.0942857,337.2242857,332.9542857,327.18,329.31,323.7842857,325.3742857,330.7942857,336.83,,,,322.47,320.52,309.09,316.3488889,315.57,323.08,319.58,L7
2010-09-27 21:52:55+00:00,,385.3157143,363.82,352.8511111,352.2711111,345.8811111,344.5011111,349.21,345.9811111,348.3,349.3611111,,,,,,371.32,371.38,368.2611111,370.66,366.2911111,362.8,370.3411111,374.13,379.0411111,386.03,,,,,,377.07,375.22,376.3311111,387.01,389.2557143,392.6,389.9211111,391.5611111,,,,,,407.5211111,405.98,409.3411111,411.93,400.9666667,400.83,396.9311111,389.28,390.36,,,,,,383.17,375.8811111,369.5311111,370.49,374.25,359.1257143,354.0157143,349.0857143,348.34,,,,,,349.05,343.1811111,334.7811111,333.97,336.33,323.1,337.8211111,,,,L7
2010-10-06 21:46:45+00:00,374.0188889,386.79,369.14,356.5788889,358.5988889,354.4588889,338.1688889,330.12,,,,,360.87,365.7488889,382.3088889,377.24,366.69,365.01,366.1388889,374.36,352.8488889,361.09,377.5588889,,,,388.0188889,405.2788889,395.82,390.2388889,379.0288889,376.4,387.57,375.9388889,372.7,381.14,,,,,389,385.5088889,383.51,387.46,387.6688889,398.2,403.8788889,405.97,405.7033333,411.11,,,,,373.85,375.2988889,372.4488889,375.3788889,367.49,359.7688889,368.4088889,371.67,374.61,374.29,,,,344.79,340.07,342.89,347.78,345.32,355.01,338.0488889,341.8588889,338.03,320.14,,,,334.11,317.06,L7
2010-10-22 21:46:55+00:00,365.4266667,372.9614286,345.53,345.7766667,339.4166667,336.5266667,,,,,335.5766667,347.13,357.22,359.2066667,366.7466667,368.54,360.4,359.86,359.4366667,357.12,349.6866667,,,,,368.62,377.9366667,383.6166667,368.8214286,367.8066667,368.7466667,368.7,363.19,363.2266667,364.32,,,,,372.99,373.57,370.1166667,375.09,375.02,374.8966667,386.3,390.1366667,390.65,,,,,371.82,369.11,369.55,371.0066667,371.3866667,364.8566667,358.1,354.4566667,358.3566667,355.91,,,,,331.68,338.82,339.1014286,338.9414286,338.1314286,337.65,330.57,328.4166667,322.7866667,,,,,321.19,322.8,321.04,L7
2010-11-23 21:47:18+00:00,371.1033333,382.2357143,363.97,359.2233333,354.9133333,348.8633333,340.8933333,341.4,340.3033333,337.04,348.1833333,,,,,378.54,377.01,378.01,379.7533333,377.48,373.7533333,369.65,362.7133333,373.15,380.9633333,380.01,,,,386.8433333,379.1733333,382.13,379.99,382.8633333,377.26,378.1157143,369.69,377.2333333,380.9433333,,,,,394.58,392.6433333,398.65,402.0333333,401.64,393.5,401.93,395.4533333,388.93,376.66,,,,,367.7733333,368.99,364.4333333,370.2633333,365.28,364.31,354.7057143,354.1657143,352.3557143,,,,,347.2757143,353.01,353.13,346.2733333,340.4233333,332.34,329.82,323.65,330.3633333,,,,L7
2010-12-25 21:47:34+00:00,,,368.98,357.0944444,351.2244444,349.4144444,345.0444444,337.76,340.8744444,342.72,348.8944444,357.34,362.4,370.8244444,,,,,370.6744444,366.14,368.0944444,374.05,376.3244444,377.34,378.6044444,376.82,384.6444444,389.3644444,,,,,375.87,377.2344444,376.88,379.9742857,380.72,377.8344444,385.9344444,376.39,375.67,373.4544444,,,,406.48,404.0744444,402.26,400.9366667,400.81,394.6044444,387.59,385.24,389.83,387.42,,,,,373.1444444,368.6044444,367.19,359.43,352.4342857,360.3842857,350.8342857,354.37,350.73,347.3442857,,,,357.4,350.2244444,341.6644444,338.87,328.33,326.86,338.7844444,350.48,343.57,351.3,L7
2011-01-01 21:53:50+00:00,363.6944444,373.7014286,355.33,351.8044444,358.5744444,347.1344444,330.4444444,336.9,,,,,,372.2844444,382.4744444,378.54,374.56,373.77,366.9544444,372.77,375.3744444,374.22,377.1144444,,,,,,383.5514286,380.3144444,375.6844444,380.16,377.14,377.8444444,381.11,373.9514286,377.24,,,,,,376.67,385.56,391.7044444,395.43,403.4344444,408.84,398.2866667,402.66,,,,,,374.4644444,373.9344444,376.3044444,375.34,378.9044444,380.1144444,359.67,361.85,354.4014286,,,,,,342.8214286,340.4414286,357.53,352.61,354.5244444,347.7244444,344.11,324.56,,,,,,L7
2011-01-02 21:44:23+00:00,365.4111111,382.7685714,350.57,355.6211111,350.2011111,342.7411111,330.4711111,335.13,340.1111111,345.23,341.2711111,349.74,360.53,369.1411111,378.9711111,378.08,371.16,370.24,366.2111111,370.37,372.7711111,372.5,377.7211111,380.6,388.2011111,375.9,381.8111111,391.6411111,383.3285714,380.2811111,372.5911111,382.36,387.17,386.7011111,385.25,378.5485714,377.93,381.8211111,379.2911111,380.9,369.5,373.2111111,377.72,387.8,393.6711111,404.99,409.5211111,409.33,403.6066667,404.18,399.9511111,390.64,381.85,379.1,375.99,366.4711111,368.6511111,371.3311111,379.44,387.5611111,379.9211111,365.81,364.41,364.1485714,363.3385714,357.6185714,354.95,347.3,355.7785714,345.8185714,345.1585714,357.74,364.82,356.0211111,354.5511111,349.7,335.07,326.88,331.7311111,334.78,338.55,334.26,L5
2011-01-18 21:44:24+00:00,357.8977778,366.9957143,350.36,346.5477778,341.7277778,334.9377778,335.4777778,332.6,331.2077778,341.76,340.0177778,340.86,353.62,360.2577778,367.1577778,361.25,360.01,362.19,374.4977778,375.13,376.5977778,373.39,370.1577778,379.7,383.4777778,373.85,376.5977778,379.8177778,363.8757143,369.5177778,363.5777778,364.73,384.17,387.3577778,383.68,374.0157143,378.91,378.9077778,381.9677778,370.84,370.26,365.1377778,365.83,378.3,377.8677778,390.61,403.4177778,403.9,387.3066667,395.64,392.1877778,394.53,377.17,374.99,372.16,360.8577778,358.8077778,367.0577778,365.51,371.8977778,369.3977778,357.92,360.88,358.0457143,357.1957143,350.1657143,342.42,343.83,343.0657143,328.6657143,333.8157143,342.93,348.86,350.2477778,348.0577778,337.09,326.57,324,324.4877778,325.85,326.25,332.16,L5
2011-01-25 21:50:11+00:00,378.4466667,389.8985714,371.52,367.3266667,363.2666667,354.0266667,349.6666667,347.54,332.7966667,338.14,351.5866667,355.36,362.04,372.6066667,379.4866667,383.17,377.28,377.03,383.8166667,385.13,390.2766667,381.83,382.9066667,381,379.8866667,392.48,393.8466667,396.4366667,381.2685714,383.2266667,382.7866667,381.9,376.27,385.6366667,391.47,398.7285714,393.11,377.5366667,383.2466667,377.79,380.43,384.3966667,382.13,396.45,396.6266667,397.84,411.6366667,407.32,408.45,408.04,391.5466667,386.44,386.06,385.37,389.49,384.2466667,385.4366667,392.7566667,391.91,381.4466667,381.7666667,375.99,371.47,367.8085714,359.8585714,350.5185714,351.61,350.16,348.3885714,349.0885714,363.6085714,365.29,366.41,357.7066667,353.6766667,344.17,340.47,320.29,326.8166667,338.4,336.66,347.09,L5
2011-02-02 21:53:39+00:00,,,,,,341.4866667,337.8966667,335.52,333.1466667,344.57,351.8266667,351.96,364.62,371.0766667,382.0366667,,,,,,380.3566667,375.4,381.5166667,386,376.2866667,386.26,393.7666667,398.5566667,374.9114286,,,,,,391.99,386.1914286,383.66,373.5366667,383.8266667,377.36,377.45,380.3466667,383.15,,,,,,393.46,399.71,391.6566667,389.97,384.7,384.74,379.7,374.6566667,364.9466667,,,,,,355.23,354.8614286,355.9314286,350.9114286,353.63,346.95,349.7814286,351.2614286,,,,,,,,,,,,,L7
